"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs.type","recordedByIDs.value","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","recordedByIDs","coordinateUncertaintyInMeters","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","informationWithheld","identificationRemarks","gadm","distanceFromCentroidInMeters","projectId","individualCount","elevation","elevationAccuracy","institutionKey","preparations","recordNumber","nomenclaturalCode","institutionID","ownerInstitutionCode","networkKeys","gadm.level0.gid","gadm.level0.name","collectionKey","fieldNumber","otherCatalogNumbers","habitat","http...unknown.org.recordID","associatedTaxa","locality","county","taxonRemarks","locationID","rights","higherClassification","collectionID","reproductiveCondition","georeferenceRemarks","http...unknown.org.recordEnteredBy","disposition","previousIdentifications","language","type","higherGeography","municipality","islandGroup","island","lifeStage","dynamicProperties","verbatimElevation","locationRemarks","eventRemarks","associatedOccurrences","nomenclaturalStatus","bibliographicCitation","organismID","accessRights","georeferencedDate","georeferenceSources","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","media_url"
"2270676568","Eugenia foetida Pers.",19.7833,-70.4667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.615+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Puerto Plata",1984,5,8,"1984-05-08",129,129,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.615+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762647","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"762647","none","none",FALSE,NA,"T. Zanoni; J. Pimentel, R. Garcia.",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762647",NA,NA,NA,"Plants","2270676568","89f8a38b-63c3-4d03-8cbc-3776fa48c822","47823","ASU0010049","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"In 5 athers seen, each had 1 gland.; 3m, corola y estambres blancos; comun pero muy pocas flores ahora.",NA,NA,NA,NA,NA,NA,3.5,1.5,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"29809",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"188082","Costa arenosa y a veces rocosa, usado como playa publica y un potrero al interior.","89f8a38b-63c3-4d03-8cbc-3776fa48c822",NA,"Cordillera Septentrional: En la Playa El Canal, 4.4km al este de Sosua, frente al mar.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers",NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0010/ASU0010049_lg.jpg"
"2270675446","Eugenia foetida Pers.",19.3,-69.5833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.656+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Samana",1984,5,9,"1984-05-09",130,130,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.656+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762648","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"762648","none","none",FALSE,NA,"T. Zanoni; J.Pimentel, R. Garcia",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762648",NA,NA,NA,"Plants","2270675446","8b78f0b2-ad13-48d9-be11-56f0dcaabf7b","47823","ASU0010055","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"Arbusto 3.5m; corola blanca.",NA,NA,NA,NA,NA,NA,2.5,2.5,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"30006",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"188084","Arena de cocotal y un pequeno manglar en el rio.","8b78f0b2-ad13-48d9-be11-56f0dcaabf7b",NA,"peninsula Samana: 7km a oeste de La terrenas, en la Playa Cosson, entre el poblado, Rio Cosson y el mar.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers and fruits",NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0010/ASU0010055_lg.jpg"
"4032087295","Eugenia foetida Pers.",20.471945,-86.871944,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:15:31.193+00:00",340,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC","2005-01-01T00:00:00","NORTH_AMERICA","Quintana Roo",1984,7,20,"1984-07-20",202,202,"2022-12-03T22:18:00.000+00:00","2024-08-02T20:15:31.193+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"urn:catalog:MO:Tropicos:102223443","none","none",TRUE,"Tropicos","Edgar Fco. Cabrera C.|H. de Cabrera","F.R. Barrie","WGS84","Magnoliopsida","MX",NA,NA,"none","LATIN_AMERICA","Mexico","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:102223443",NA,NA,NA,"Tropicos","4032087295","urn:catalog:MO:Tropicos:102223443","22101731","102223443","MO",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,"Cabrera Cano 6776","ICNafp",NA,"MOBOT",NA,NA,NA,NA,"251",NA,NA,NA,NA,"A 2 km al norte de La carretera Transversal, sobre el camino a la zona Arqueológica de San Jerbacio, eg elva mediana con Bursera, Metoliu, etc., Isla de cozumel","Cozumel",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Legitimate","http://www.tropicos.org/Specimen/102223443",NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100526000/7A91D0C0-847D-42DD-81F8-23A21C0A8EB6.jpg"
"2270671387","Eugenia foetida Pers.",18.3583,-70.5,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.560+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Azua",1984,8,29,"1984-08-29",242,242,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.560+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762609","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"762609","none","none",FALSE,NA,"M. Mejia; J. Pimentel, R. Garcia",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762609",NA,NA,NA,"Plants","2270671387","2f5fd1b0-8457-4512-a561-b8e8ca7c6d5e","47823","ASU0010032","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"Arbustos de 3m de alto; flores con petalos, frutos verdes.",NA,NA,NA,NA,NA,NA,90,10,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"1123",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"165685","Bosque seco, suelo arcilloso.","2f5fd1b0-8457-4512-a561-b8e8ca7c6d5e",NA,"Cordillera Central: 3.5km al oeste del Cruce de Ocoa, en la carretera Bani-Azua.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers and fruits",NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=f76e1666-84cb-4860-ac54-5509bb61494f",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0010/ASU0010032_lg.jpg"
"1928128028","Eugenia foetida Pers.",18.33,-70.93,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:29.687+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Azua",1984,11,14,"1984-11-14",319,319,NA,"2024-07-21T05:13:29.687+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1680009","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"198be83a-84db-4890-91af-98abbdcfcd36","none","none",TRUE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","198be83a-84db-4890-91af-98abbdcfcd36",NA,"14 Nov 1984",NA,"NY","1928128028","198be83a-84db-4890-91af-98abbdcfcd36",NA,"1435886","NY",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","32188","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"Sierra Martin Garcia: subiendo un sendero en la sierra al lado oeste de Barreras.",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"492-656 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/159/v-247-01435886.jpg"
"1928543051","Eugenia foetida Pers.",18.27,-70.92,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:34.569+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Azua",1984,11,16,"1984-11-16",321,321,NA,"2024-07-21T05:13:34.569+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1680004","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"36cb4f13-f749-406d-a594-029d4daeb8ee","none","none",TRUE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","36cb4f13-f749-406d-a594-029d4daeb8ee",NA,"16 Nov 1984",NA,"NY","1928543051","36cb4f13-f749-406d-a594-029d4daeb8ee",NA,"1435881","NY",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","32345","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"Sierra Martin Garcia: casi directamente al sur de Barrera en la costa.",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"0-328 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/154/v-247-01435881.jpg"
"2270675712","Eugenia foetida Pers.",18.3333,-70.9333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.749+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Azua",1984,11,14,"1984-11-14",319,319,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.749+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762633","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"762633","none","none",TRUE,NA,"T. Zanoni; M. Mejia, J. Pimentel, R. Garcia.",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762633",NA,NA,NA,"Plants","2270675712","894373b7-c723-44f6-a1ff-4f0cd962d3a9","47823","ASU0010005","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"3m; fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"32178",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"165687","Bosque de zona raida, roca caliza.","894373b7-c723-44f6-a1ff-4f0cd962d3a9",NA,"Sierra Martin Garcia, subiendo la sierra, 4 km de Barreras en el camino a La Cueva.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit",NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0010/ASU0010005_lg.jpg"
"1928327697","Eugenia foetida Pers.",18.85,-71.7,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:20.435+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Elias Piña",1984,12,20,"1984-12-20",355,355,NA,"2024-07-21T05:15:20.435+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1680000","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"2786db06-785a-40f6-ac23-690db39338a5","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","2786db06-785a-40f6-ac23-690db39338a5",NA,"20 Dec 1984",NA,"NY","1928327697","2786db06-785a-40f6-ac23-690db39338a5",NA,"1435877","NY",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","32964","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"La Estrelleta. Valle de San Juan Sierra Neiba limites: entre 1 y 2 Km al ""sur"" de Elias Pina, en la carretera a Hondo Valle.",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"1969-2789 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/150/v-247-01435877.jpg"
"2270675113","Eugenia foetida Pers.",18.5,-72.3333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.598+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Ouest",1983,7,15,"1983-07-15",196,196,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.598+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762626","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"762626","none","none",FALSE,NA,"T. Zanoni; M. Mejia",NA,"WGS84","Magnoliopsida","HT",NA,NA,"none","LATIN_AMERICA","Haiti","NORTH_AMERICA",NA,"762626",NA,NA,NA,"Plants","2270675113","91f67826-3637-415f-890e-9cd972a9641d","47823","ASU0010016","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"Arbusto de 3m de alto, haz (hoja) verde oscuro y enves verde mediano; flor blanca; fruto verde ahora.",NA,NA,NA,NA,NA,NA,805,55,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"26229",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"188506","Poca vegetacion original, con casas y fincas viejas sobre caliza blanca.","91f67826-3637-415f-890e-9cd972a9641d",NA,"Massif de la Selle: Morne de l'Hopital, Rue Boullier en la loma alta, ladera frente Port-au-Prince.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers and fruits",NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0010/ASU0010016_lg.jpg"
"2270674885","Eugenia foetida Pers.",18.5167,-72.35,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.597+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Ouest",1983,10,23,"1983-10-23",296,296,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.597+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762617","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"762617","none","none",FALSE,NA,"T. Zanoni; J. Pimentel, R. Garcia",NA,"WGS84","Magnoliopsida","HT",NA,NA,"none","LATIN_AMERICA","Haiti","NORTH_AMERICA",NA,"762617",NA,NA,NA,"Plants","2270674885","34c49e76-c1fe-4916-bc01-a6d6587bbbf0","47823","ASU0010017","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"Arbusto de 1 a 5m de alto, hoja con brillo en su haz; fruto rojo oscuro al madurar, pero muchos frutos verdes hoy.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"27778",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"225829","Campos abandonados fuera de la zona residencial.","34c49e76-c1fe-4916-bc01-a6d6587bbbf0",NA,"Massif de la Selle: margen de Port-au-Prince: en el extremo de Avenue Mgr. Guilloux, mas arriba del hospital sanitario (el hospital de Morne de l'Hopital.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit",NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0010/ASU0010017_lg.jpg"
"2270675824","Eugenia foetida Pers.",19.8167,-70.7333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.320+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Puerto Plata",1983,11,30,"1983-11-30",334,334,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.320+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762637","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"762637","none","none",FALSE,NA,"T. Zanoni; J. Pimentel, R. Garcia.",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762637",NA,NA,NA,"Plants","2270675824","dd575e5a-c4b9-40a4-b394-fa0349b583b5","47823","ASU0010001","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"3m de alto, fruto verde y no maduro.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"28052",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"188493","Suelo serpentino.","dd575e5a-c4b9-40a4-b394-fa0349b583b5","ecologicallyOccursWith: Zombia antillarum","Cordillera Septentrional: Loma Arroyo Frances: 6 km oeste de la ciudad de Puerto Plata (Arriba de la Playa Cofresi).",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit",NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0010/ASU0010001_lg.jpg"
