"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","iucnRedListCategory","gadm","distanceFromCentroidInMeters","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","elevation","recordNumber","habitat","georeferenceProtocol","locality","eventRemarks","higherClassification","higherGeography","municipality","institutionKey","institutionID","nomenclaturalCode","county","language","type","reproductiveCondition","dynamicProperties","verbatimElevation","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","collectionID","preparations","disposition","locationRemarks","previousIdentifications","collectionKey","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","georeferenceSources","lifeStage","fieldNumber","organismID","locationID","accessRights","individualCount","associatedTaxa","elevationAccuracy","georeferencedBy","georeferenceVerificationStatus","island","verbatimTaxonRank","associatedOccurrences","eventID","georeferenceRemarks","identificationQualifier","georeferencedDate","establishmentMeans","typeStatus","materialSampleID","verbatimIdentification","fieldNotes","typifiedName","media_url","license"
"1228316140","Calyptranthes chytraculia (L.) Sw.",16.8333,-90,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:02.212+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM","1999-01-01T00:00:00",NA,"NORTH_AMERICA","Petén",1999,4,15,"1999-04-15",105,105,"2023-08-31T17:21:00.000+00:00","2024-01-25T11:00:02.212+00:00",NA,FALSE,"d8efdf37-6f1f-4663-87aa-62c9368605af","none","none",FALSE,"seeds-22-sep-2023","Julio Morales","Julio Morales","WGS84","Magnoliopsida","GT","none","none","LATIN_AMERICA","Guatemala","NORTH_AMERICA","The Field Museum of Natural History","d8efdf37-6f1f-4663-87aa-62c9368605af",NA,NA,NA,"Botany","1228316140","d8efdf37-6f1f-4663-87aa-62c9368605af",NA,NA,"F",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69",NA,"TGN - Centroid","Petén",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","North America, Guatemala, Petén. [LL]",NA,"689b4219-8256-4c6e-890b-2e81405d4c58","F","ICBN",NA,NA,NA,NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","Flowering","69","302668","91bf8571-c380-4272-b5e3-7997e079ed45","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/195/035/MYRT_caly_chyt_gua_2223279.jpg","http://creativecommons.org/licenses/by/4.0/"
"1257624475","Calyptranthes chytraculia (L.) Sw.",17.666667,-90.516667,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:17:00.026+00:00",340,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM","2010-01-01T00:00:00",NA,"NORTH_AMERICA","Petén",1999,4,1,"1999-04-01",91,91,"2013-02-21T05:40:00.000+00:00","2024-08-02T20:17:00.026+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:100273717","none","none",TRUE,"Tropicos","Blanca León|J. Morales Can|Ramón Manzanero","B.K. Holst","WGS84","Magnoliopsida","GT","none","none","LATIN_AMERICA","Guatemala","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100273717",NA,NA,NA,"Tropicos","1257624475","urn:catalog:MO:Tropicos:100273717","22102077","100273717","MO",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,50,"León 140",NA,NA,"Río Candelaria.",NA,NA,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,"ICNafp",NA,NA,"PhysicalObject",NA,NA,NA,"Legitimate","MOBOT","http://www.tropicos.org/Specimen/100273717","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/9E49EA41-1A6C-4FEF-85E6-2B5352D19812.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270678887","Calyptranthes zuzygium (L.) Sw.",19.8167,-70.7667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.805+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA","Puerto Plata",1999,5,23,"1999-05-23",143,143,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.805+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768397",FALSE,"768397","none","none",TRUE,NA,"T. Clase et al.",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"768397",NA,NA,NA,"Plants","2270678887","f89d15a4-0a25-485a-a431-ceaaa9930668","47734","ASU0008904","ASU",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,"Arbol de 5m; con botones y flores blancas o cremas.","LC",NA,NA,NA,NA,NA,NA,NA,NA,96,"1211","Suelo serpentino.",NA,"Cordillera Septentrional. Seccion El Toro, Paraje Indio, en la orilla del arroyo Los Cocos.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","255548","f89d15a4-0a25-485a-a431-ceaaa9930668","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,NA,NA,NA,"ecologicallyOccursWith: Zombia|ecologicallyOccursWith: Annona glabra|ecologicallyOccursWith: Copernicia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008904_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1260540460","Calyptranthes zuzygium (L.) Sw.",19.81666,-70.76666,"cum,gass84,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:50.057+00:00",340,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA","Dominican Republic",1999,5,23,"1999-05-23",143,143,"2008-05-27T22:02:00.000+00:00","2024-08-02T20:14:50.057+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:3152642","none","none",TRUE,"Tropicos","Teodoro Clase",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3152642",NA,NA,NA,"Tropicos","1260540460","urn:catalog:MO:Tropicos:3152642","22101811","3152642","MO",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,96,"Clase G. 1211",NA,NA,"Cordillera Septentrional, Prov. Puerto Plata, Seccion El Toro, Paraje palo Indio, en la orilla del Arroyo Los Cocos, suelo serpentino, con Zombia, Annona glabra, Copernicia.",NA,NA,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,"ICNafp",NA,NA,"PhysicalObject",NA,NA,NA,"Legitimate","MOBOT","http://www.tropicos.org/Specimen/3152642","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages5/detailimages/TropicosImagesVol5/101594000/A6E856E8-1163-4B12-BFF7-ADAFDBB962E8.jpg","http://creativecommons.org/licenses/by/4.0/"
"3885528624","Calyptranthes chytraculia (L.) Sw.",8.683333,-83.25,"cdc,cdround,colmano,inmafu","857bce66-f762-11e1-a439-00145eb45e9a","2d6e0e40-2aee-11d8-aa2d-b8a03c50a862","75c5d4ef-378e-4f25-984a-f32510926d7c","2d6e0e40-2aee-11d8-aa2d-b8a03c50a862","AT","DWC_ARCHIVE","2024-07-11T11:22:42.270+00:00","2024-07-11T12:27:40.937+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,500,"NORTH_AMERICA",NA,1999,7,19,"1999-07-19",200,200,"2024-01-31T00:00:00.000+00:00","2024-07-11T12:27:40.937+00:00",NA,FALSE,"100080956","none","none",FALSE,NA,"Huber Werner, Weissenhofer Anton","Huber Werner, Weissenhofer Anton","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"100080956",NA,NA,NA,"ZOBODAT","3885528624","https://www.zobodat.at/belege.php?id=100080956",NA,"100080956","LI",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,"P.N. Esquinas, near the Biological Station La Gamba on the ridge-fila (research-plot)",NA,NA,"Puntarenas/Golfito",NA,"22b39a15-aa0a-432c-b8e6-a77463a9e938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.zobodat.at/bilder/belege/00004763.jpg","http://creativecommons.org/licenses/by/4.0/"
"3885599923","Calyptranthes chytraculia (L.) Sw.",8.683333,-83.25,"cdc,cdround,colmano,inmafu","857bce66-f762-11e1-a439-00145eb45e9a","2d6e0e40-2aee-11d8-aa2d-b8a03c50a862","75c5d4ef-378e-4f25-984a-f32510926d7c","2d6e0e40-2aee-11d8-aa2d-b8a03c50a862","AT","DWC_ARCHIVE","2024-07-11T11:22:42.270+00:00","2024-07-11T12:29:19.438+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,500,"NORTH_AMERICA",NA,1999,7,19,"1999-07-19",200,200,"2024-01-31T00:00:00.000+00:00","2024-07-11T12:29:19.438+00:00",NA,FALSE,"100080959","none","none",FALSE,NA,"Huber Werner, Weissenhofer Anton","Huber Werner, Weissenhofer Anton","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"100080959",NA,NA,NA,"ZOBODAT","3885599923","https://www.zobodat.at/belege.php?id=100080959",NA,"100080959","LI",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,"P.N. Esquinas, near the Biological Station La Gamba on the ridge-fila (research-plot)",NA,NA,"Puntarenas/Golfito",NA,"22b39a15-aa0a-432c-b8e6-a77463a9e938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.zobodat.at/bilder/belege/00004766.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270467870","Calyptranthes zuzygium (L.) Sw.",19.466667,-71.333333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.836+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,3036,"NORTH_AMERICA","Santiago Rodriguez",1999,8,13,"1999-08-13",225,225,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.836+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111195",FALSE,"1111195","none","none",FALSE,NA,"T. Clase et al.",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"1111195",NA,NA,NA,"Plants","2270467870","07ad49ad-fb4f-4c7a-bb5b-a31cebca0e58","47734","ASU0008903","ASU",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,"252-389mE; 2123-592N.; Arbolito de 5m; con botones florales y fruos.","LC",NA,NA,NA,NA,NA,NA,NA,NA,1410,"1446","Bosque nublado.",NA,"Cordillera Central. Comunidad Sabaneta, seccion La Sidra, paraje la lomita, Sierra Mocha. Parque A. Bermudez.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","255546","07ad49ad-fb4f-4c7a-bb5b-a31cebca0e58","http://creativecommons.org/licenses/by-nc/3.0/","marisin","georef batch tool 2012-07-05; GeoLocate",NA,NA,NA,NA,NA,NA,NA,20,"ksanderford","reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008903_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1317851074","Myrcia zuzygium (L.) A.R.Lourenço & E.Lucas",18.42,-77.55,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:55.214+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10670453,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Myrcia","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA","Trelawny",1997,7,20,"1997-07-20",201,201,"2023-11-14T10:53:00.000+00:00","2024-08-02T12:40:55.214+00:00",NA,FALSE,"http://n2t.net/ark:/65665/31caffe40-8471-4de0-9b27-bb04aea49418","none","none",TRUE,"NMNH Extant Biology","P. Acevedo-Rodriguez, G. R. Proctor, A. Siaca, J. Barcelona, J. A. Cedeño M., R. O'Reilly & E. Santiago",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/31caffe40-8471-4de0-9b27-bb04aea49418",NA,"20 Jul 1997",NA,"US","1317851074","http://n2t.net/ark:/65665/31caffe40-8471-4de0-9b27-bb04aea49418",NA,"US 3367015","US",NA,NA,NA,"Myrcia zuzygium (L.) A.R.Lourenço & E.Lucas",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",500,"9566","Dry forest on limestone substrate.",NA,"Trelawny Parish: along road from Burnt Hill to Ramgoat Cave.",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","West Indies - Neotropics, Jamaica, Trelawny, Jamaica",NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,"Fruiting",NA,NA,NA,NA,1,NA,NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3796a9305-6f72-4854-a793-ffa004a539bb","http://creativecommons.org/licenses/by/4.0/"
"912293974","Calyptranthes chytraculia (L.) Sw.",8.433333,-83.483333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.270+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1996,2,27,"1996-02-27T00:00",58,58,NA,"2024-08-02T01:14:35.270+00:00",NA,FALSE,"K000343669","none","none",FALSE,NA,"Sanchez, J.; Volio, E.","Sanchez, P.E.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"K000343669",NA,NA,NA,"Herbarium","912293974","http://specimens.kew.org/herbarium/K000343669",NA,"K000343669","K",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC","none",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",10,"642",NA,"label","Parque Nacional Corcovado. La Leona","Tree 5m., primirdios florales color salmon.","Myrtaceae",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/48c44fc10cf4272253c3adea05a28434.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270558863","Calyptranthes chytraculia var. americana McVaugh",16.272778,-88.874167,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.350+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181274,6,7707728,220,690,5014,3173889,10750299,11870140,"Myrcia chytraculia var. americana (Mc Vaugh) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia","americana","VARIETY","SYNONYM","2010-01-01T00:00:00",NA,"NORTH_AMERICA","Toledo",1996,5,4,"1996-05-04",125,125,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.350+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101490",FALSE,"3101490","none","none",TRUE,NA,"Gerrit Davidse","B. K. Holst","WGS84","Magnoliopsida","BZ","none","none","LATIN_AMERICA","Belize","NORTH_AMERICA",NA,"3101490",NA,NA,NA,"Plants","2270558863","9ef5b445-448c-43ae-ba01-5b08aa3c70d0","167902","ASU0060529","ASU",NA,NA,NA,"Calyptranthes chytraculia var. americana McVaugh",NA,"Tree 6 m tall; flowers white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"35624","Tall, mostly evergreen forest remnant in area cleared for orange plantations, along streamlet with Terminalia common trees.",NA,"Big Fall Estate, ca. 3 airline km NE of village of Big Fall, just E of Southern Highway.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes|Calyptranthes chytraculia",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","279641","9ef5b445-448c-43ae-ba01-5b08aa3c70d0","http://creativecommons.org/licenses/by-nc/3.0/","alorozco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0060/ASU0060529_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1318457505","Myrcia zuzygium (L.) A.R.Lourenço & E.Lucas",19.0556,-69.4514,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:03.345+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10670453,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Myrcia","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1996,9,23,"1996-09-23",267,267,"2023-11-14T10:17:00.000+00:00","2024-08-02T12:41:03.345+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3378276c7-fd85-45b2-91fe-a2101c7ab501","none","none",FALSE,"NMNH Extant Biology","P. Acevedo-Rodriguez, A. Siaca & R. G. García",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3378276c7-fd85-45b2-91fe-a2101c7ab501",NA,"23 Sep 1996",NA,"US","1318457505","http://n2t.net/ark:/65665/3378276c7-fd85-45b2-91fe-a2101c7ab501",NA,"US 3365317","US",NA,NA,NA,"Myrcia zuzygium (L.) A.R.Lourenço & E.Lucas",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",0,"8549",NA,NA,"Provincia El Seibo: Parque Nacional Los Haitises; area circumdante a la estación del parque.",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","West Indies - Neotropics, Dominican Republic, Hispaniola",NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Hispaniola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m352c125c5-857b-477d-ae5f-eca3572c652d","http://creativecommons.org/licenses/by/4.0/"
