"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","informationWithheld","projectId","individualCount","elevation","elevationAccuracy","gadm","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","county","establishmentMeans","georeferencedBy","organismQuantityType","acceptedNameUsage","verbatimSRS","georeferenceRemarks","municipality","verbatimCoordinateSystem","associatedReferences","language","taxonRemarks","vernacularName","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","reproductiveCondition","georeferenceVerificationStatus","georeferenceSources","dynamicProperties","bibliographicCitation","fieldNotes","preparations","dataGeneralizations","georeferenceProtocol","organismID","locationID","accessRights","locationRemarks","typeStatus","typifiedName","fieldNumber","disposition","nomenclaturalStatus","eventID","datasetID","footprintSRS","verbatimIdentification","media_url","license"
"1228333202","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:10.971+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1948,10,14,"1948-10-14",288,288,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:10.971+00:00",NA,FALSE,"46dfcbd6-f42a-4ad2-a35c-53723ade64c2","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","46dfcbd6-f42a-4ad2-a35c-53723ade64c2",NA,NA,NA,"Botany","1228333202","46dfcbd6-f42a-4ad2-a35c-53723ade64c2",NA,"V0105910F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2640",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479632","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/880/V0105910F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228381691","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:55.176+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1947,1,8,"1947-01-08",8,8,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:55.176+00:00",NA,FALSE,"bc9e5ecf-1854-4945-8362-25a8ea9e53e4","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","bc9e5ecf-1854-4945-8362-25a8ea9e53e4",NA,NA,NA,"Botany","1228381691","bc9e5ecf-1854-4945-8362-25a8ea9e53e4",NA,"V0105925F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"6",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479622","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/895/V0105925F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270675017","Myrceugenia exsucca (DC.) O.Berg",-35.333333,-72.416667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.121+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,10000,"SOUTH_AMERICA","Maule",1943,1,27,"1943-01-27",27,27,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.121+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764182",FALSE,"764182","none","none",FALSE,NA,"Ernesto Bernath","Ernesto Bernath","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764182",NA,NA,NA,"Plants","2270675017","d61ec0ea-df9e-4ff6-811d-4534d5c6875f","33064","ASU0043271","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","210",NA,NA,NA,"Constitucion Quebrada Honda.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152761","d61ec0ea-df9e-4ff6-811d-4534d5c6875f",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,"reviewed - high confidence","georef batch tool 2012-07-12; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043271_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228465515","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:08.775+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1942,3,4,"1942-03-04",63,63,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:08.775+00:00",NA,FALSE,"140a8e02-2bea-4f68-b450-33ae76ad60b5","none","none",FALSE,"seeds-22-sep-2023","C. Muñoz-Pizarro",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","140a8e02-2bea-4f68-b450-33ae76ad60b5",NA,NA,NA,"Botany","1228465515","140a8e02-2bea-4f68-b450-33ae76ad60b5",NA,"V0105893F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2756",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479701","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/862/V0105893F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228274892","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:10.566+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1941,1,18,"1941-01-18",18,18,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:10.566+00:00",NA,FALSE,"38e11ca4-43d8-413c-86f4-edccc9890831","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","38e11ca4-43d8-413c-86f4-edccc9890831",NA,NA,NA,"Botany","1228274892","38e11ca4-43d8-413c-86f4-edccc9890831",NA,"V0105888F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"850",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479695","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/857/V0105888F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228445022","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:44.707+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1941,2,4,"1941-02-04",35,35,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:44.707+00:00",NA,FALSE,"0bd4636b-6034-44aa-9fc8-ade8f2f385be","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","0bd4636b-6034-44aa-9fc8-ade8f2f385be",NA,NA,NA,"Botany","1228445022","0bd4636b-6034-44aa-9fc8-ade8f2f385be",NA,"V0105924F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"907",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479621","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/894/V0105924F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228235618","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:05.454+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1941,2,26,"1941-02-26",57,57,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:05.454+00:00",NA,FALSE,"3c0aeee9-4a08-4478-8b77-53cc63013b5f","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","3c0aeee9-4a08-4478-8b77-53cc63013b5f",NA,NA,NA,"Botany","1228235618","3c0aeee9-4a08-4478-8b77-53cc63013b5f",NA,"V0105909F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"4360",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479631","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/879/V0105909F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228521137","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:52.184+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1941,2,4,"1941-02-04",35,35,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:52.184+00:00",NA,FALSE,"6f30f9de-5a6b-4a51-a5f7-6fe28d95a285","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","6f30f9de-5a6b-4a51-a5f7-6fe28d95a285",NA,NA,NA,"Botany","1228521137","6f30f9de-5a6b-4a51-a5f7-6fe28d95a285",NA,"V0105887F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"906",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479693","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/856/V0105887F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228218224","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:12.783+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1941,2,NA,"1941-02",NA,NA,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:12.783+00:00",NA,FALSE,"e807852c-d279-4022-aedf-f412730d27ae","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","e807852c-d279-4022-aedf-f412730d27ae",NA,NA,NA,"Botany","1228218224","e807852c-d279-4022-aedf-f412730d27ae",NA,"V0105899F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"981",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479654","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/868/V0105899F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228369344","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:13.452+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1941,11,19,"1941-11-19",323,323,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:13.452+00:00",NA,FALSE,"f0177587-1864-488c-811e-3e8fb33da7bf","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","f0177587-1864-488c-811e-3e8fb33da7bf",NA,NA,NA,"Botany","1228369344","f0177587-1864-488c-811e-3e8fb33da7bf",NA,"V0105929F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"846",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479626","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/899/V0105929F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228299290","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:56.510+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1941,12,14,"1941-12-14",348,348,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:56.510+00:00",NA,FALSE,"d48a04e5-d9a5-466e-95d4-e2963b34e57d","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","d48a04e5-d9a5-466e-95d4-e2963b34e57d",NA,NA,NA,"Botany","1228299290","d48a04e5-d9a5-466e-95d4-e2963b34e57d",NA,"V0105911F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"997",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479633","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/881/V0105911F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
