"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","identificationRemarks","distanceFromCentroidInMeters","gadm.level0.gid","gadm.level0.name","occurrenceRemarks","informationWithheld","gadm","identifiedByIDs.type","identifiedByIDs.value","elevation","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","reproductiveCondition","networkKeys","institutionID","language","verbatimElevation","collectionID","disposition","verbatimTaxonRank","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","otherCatalogNumbers","georeferenceSources","individualCount","islandGroup","locationRemarks","island","identificationReferences","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","elevationAccuracy","datasetID","eventID","verbatimIdentification","ownerInstitutionCode","accessRights","fieldNotes","nomenclaturalStatus","fieldNumber","bibliographicCitation","dynamicProperties","infraspecificEpithet","media_url"
"2418753230","Eugenia reinwardtiana (Blume) DC.",-20.406773,148.592749,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:59.192+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,10,"1985-11-10",314,314,"2021-07-17T12:00:28.000+00:00","2024-06-19T04:58:59.192+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"97c9fe1e-f099-4444-a59b-69f50f1c8573","none","none",FALSE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"97c9fe1e-f099-4444-a59b-69f50f1c8573",NA,NA,NA,"Herbrecs","2418753230","97c9fe1e-f099-4444-a59b-69f50f1c8573",NA,"BRI AQ0423851","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Tree to 5m, small dark green leaves, large white flowers and buds, smooth grey bark.",NA,NA,NA,NA,80,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","4185",NA,"ICN","Hrb Convert","7000","Dryander Creek c. 2km N of Gregory and c. 20km N of Proserpine.","North Kennedy","Creek bank; rainforest trees to 30m high, of Ficus, Syzygium, Araucaria, Glochidion, Cryptocarya, Mallotus etc. Growing in rocks by side of small creek.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=da39484d-6281-4878-bfbb-5b0221646a95"
"2418810223","Eugenia reinwardtiana (Blume) DC.",-20.106773,148.726082,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:04.765+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,10,"1985-11-10",314,314,"2021-07-17T12:00:32.000+00:00","2024-06-19T04:59:04.765+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"afab396c-23ea-483c-9022-6be155245444","none","none",FALSE,NA,"Batianoff, G.N.|Dalliston, C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"afab396c-23ea-483c-9022-6be155245444",NA,NA,NA,"Herbrecs","2418810223","afab396c-23ea-483c-9022-6be155245444",NA,"BRI AQ0444924","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","3679",NA,"ICN","Hrb Convert","7000","Double Cone Island, Whitsunday Region. Rainforest. Tree 3-4m tall.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d8e1afcb-4407-4198-9f39-3d0d0dcc094c"
"2418860864","Eugenia reinwardtiana (Blume) DC.",-20.47344,148.726082,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:13.002+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,4,"1985-11-04",308,308,"2021-07-17T12:00:28.000+00:00","2024-06-19T04:59:13.002+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"c5603ed0-4247-4d5b-b605-93142368cc8b","none","none",FALSE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c5603ed0-4247-4d5b-b605-93142368cc8b",NA,NA,NA,"Herbrecs","2418860864","c5603ed0-4247-4d5b-b605-93142368cc8b",NA,"BRI AQ0423755","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Tree to 3m high, flowers white, fruit red on maturing.",NA,NA,NA,NA,NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","4102",NA,"ICN","Hrb Convert","7000","Wilson Beach, c. 30km E of Proserpine.","North Kennedy","Open forest to 15m high of Syzygium, Argyrodendron, Atalaya, Cupaniopsis, Hoya, Mucuna, etc., rocks prominent.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers, fruit and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f7ecb31a-59c9-47c8-948f-b39cd66f3ff1"
"2418867982","Eugenia reinwardtiana (Blume) DC.",-20.547222,149.113056,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:09.519+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,5,"1985-11-05",309,309,"2021-07-17T12:00:26.000+00:00","2024-06-19T04:59:09.519+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"c80128b1-6708-4b08-a71b-cf8f228d9d9a","none","none",TRUE,NA,"Batianoff, G.N.|Dalliston, C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c80128b1-6708-4b08-a71b-cf8f228d9d9a",NA,NA,NA,"Herbrecs","2418867982","c80128b1-6708-4b08-a71b-cf8f228d9d9a",NA,"BRI AQ0407412","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Shrub to 1.5m large fleshy leaves.",NA,NA,NA,NA,NA,"Australia, Queensland, South Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","3257","Open forest on rocky hillside.","ICN","Map","7000","Thomas Island.","South Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers, fruit and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d5578445-c176-4145-bf1a-9385616f0e31"
"2418870774","Eugenia reinwardtiana (Blume) DC.",-20.486667,149.076667,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:10.516+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,4,"1985-11-04",308,308,"2021-07-17T12:00:47.000+00:00","2024-06-19T04:59:10.516+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"c997a220-8bfb-4e27-b8fc-d69d0ec6ecdd","none","none",FALSE,NA,"Batianoff, G.N.|Dalliston, C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c997a220-8bfb-4e27-b8fc-d69d0ec6ecdd",NA,NA,NA,"Herbrecs","2418870774","c997a220-8bfb-4e27-b8fc-d69d0ec6ecdd",NA,"BRI AQ0432575","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Short sprawling shrub 0.3m. White flowers, many stamens.",NA,NA,NA,NA,NA,"Australia, Queensland, South Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","3152","Windyside beach scrub.","ICN","Map","7000","The Neck, Shaw Island, Whitsunday Region.","South Kennedy","Site 3.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers, fruit and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f2a97ea4-2047-4dbe-96ed-573eeb94b99d"
"2418900362","Eugenia reinwardtiana (Blume) DC.",-20.240103,149.159408,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:12.227+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,7,"1985-11-07",311,311,"2021-07-17T12:00:30.000+00:00","2024-06-19T04:59:12.227+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"d6cc5228-ec13-446a-b7c3-a23e91483cf0","none","none",TRUE,NA,"Batianoff, G.N.|Dalliston, C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d6cc5228-ec13-446a-b7c3-a23e91483cf0",NA,NA,NA,"Herbrecs","2418900362","d6cc5228-ec13-446a-b7c3-a23e91483cf0",NA,"BRI AQ0433946","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Wind shorn shrub 1.2m tall.",NA,"none",NA,NA,NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","3413",NA,"ICN","Hrb Convert","7000","Harold Island.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=28e4cf08-4e7d-480c-81c1-e61bfe7c2c48"
"2418922053","Eugenia reinwardtiana (Blume) DC.",-20.290106,148.759415,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:13.969+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,7,"1985-11-07",311,311,"2021-07-17T12:00:28.000+00:00","2024-06-19T04:59:13.969+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"df70c504-79f2-4a48-9850-1d25eaa99b3e","none","none",FALSE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"df70c504-79f2-4a48-9850-1d25eaa99b3e",NA,NA,NA,"Herbrecs","2418922053","df70c504-79f2-4a48-9850-1d25eaa99b3e",NA,"BRI AQ0423689","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Small shrub to 1m high, dark tough leaves, grey bark, flowers white.",NA,NA,NA,NA,5,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","4134","Lowland rainforest to 20m of Argyrodendron, Ficus, Cupaniopsis, spp., Mallotus, Cissus etc.","ICN","Hrb Convert","7000","Conway National Park, Shute Harbour, about 35k NE of Proserpine on track from campsite to Hayward Gully.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=44ca5461-f15b-4cf0-a780-e261bde9d104"
"2418934463","Eugenia reinwardtiana (Blume) DC.",-20.306773,148.776082,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:15.488+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,8,"1985-11-08",312,312,"2021-07-17T12:00:28.000+00:00","2024-06-19T04:59:15.488+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"e4199f90-ee1c-491b-b9d8-0453329ebbad","none","none",TRUE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e4199f90-ee1c-491b-b9d8-0453329ebbad",NA,NA,NA,"Herbrecs","2418934463","e4199f90-ee1c-491b-b9d8-0453329ebbad",NA,"BRI AQ0423698","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Shrub 3m high, thick opposite leaves, flowers in the axils, white, green fruit turning to red.",NA,NA,NA,NA,40,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","4143","Creek, rainforest to 25m of Argyrodendron, Ficsu, Nauclea, Cupaniopsis, etc.","ICN","Hrb Convert","7000","Hayward Creek, Conway National Park, Shute Harbour about 35k NE of Prosperpine.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers, fruit and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=0b7ea64c-1829-48c9-bd72-10a9f655f844"
"2418961716","Eugenia reinwardtiana (Blume) DC.",-20.240103,149.159408,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:18.122+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1985,11,7,"1985-11-07",311,311,"2021-07-17T12:00:46.000+00:00","2024-06-19T04:59:18.122+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"f032e420-eb2b-43fa-b4b0-8cba4a6e386d","none","none",TRUE,NA,"Batianoff, G.N.|Dalliston, C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"f032e420-eb2b-43fa-b4b0-8cba4a6e386d",NA,NA,NA,"Herbrecs","2418961716","f032e420-eb2b-43fa-b4b0-8cba4a6e386d",NA,"BRI AQ0433978","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Shrub 4m.",NA,"none",NA,NA,NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","3445","In rainforest gully.","ICN","Hrb Convert","7000","Harold Island.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=ee1555d7-8649-4c76-a780-a5c71dd684d1"
"2418615760","Eugenia reinwardtiana (Blume) DC.",-15.123473,145.242769,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:47.691+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1984,2,2,"1984-02-02",33,33,"2021-07-17T12:00:26.000+00:00","2024-06-19T04:58:47.691+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"5d1aeeaa-7f12-497a-b6a1-075fbacf41c4","none","none",TRUE,NA,"Clarkson, J.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"5d1aeeaa-7f12-497a-b6a1-075fbacf41c4",NA,NA,NA,"Herbrecs","2418615760","5d1aeeaa-7f12-497a-b6a1-075fbacf41c4",NA,"BRI AQ0395276","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Fruit red.",NA,"none",NA,NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Spirit","5189","Closed forest community in lee of foredune.","ICN","Hrb Convert","7000","0.5k from the beach on the track from Starke Station to the mouth of the McIvor River.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7ce07556-278c-414a-b4cd-898eb6ca7802"
"2418806783","Eugenia reinwardtiana (Blume) DC.",-11.973498,143.309445,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:04.738+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1984,12,25,"1984-12-25",360,360,"2021-07-17T12:00:26.000+00:00","2024-06-19T04:59:04.738+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"ae344f13-9805-4314-bda2-074018ec1cde","none","none",FALSE,NA,"Taplin, A.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"ae344f13-9805-4314-bda2-074018ec1cde",NA,NA,NA,"Herbrecs","2418806783","ae344f13-9805-4314-bda2-074018ec1cde",NA,"BRI AQ0398253","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","30",NA,"ICN","Hrb Convert","7000","Harvey Island. (Home Islands Group).","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b1eedd1b-0c2c-461c-bc75-37db25a9df46"
