"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","identificationRemarks","informationWithheld","gadm","elevation","elevationAccuracy","verbatimElevation","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","reproductiveCondition","preparations","locationRemarks","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","associatedOccurrences","individualCount","municipality","fieldNotes","georeferenceRemarks","georeferenceProtocol","organismID","locationID","accessRights","typeStatus","typifiedName","materialSampleID","verbatimIdentification","eventID","disposition","fieldNumber","footprintSRS","bibliographicCitation","vernacularName","verbatimTaxonRank","media_url","license"
"1228290455","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:59.869+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1939,2,23,"1939-02-23",54,54,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:59.869+00:00",NA,FALSE,"435175c5-a576-45af-862a-8a3338613aa0","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","435175c5-a576-45af-862a-8a3338613aa0",NA,NA,NA,"Botany","1228290455","435175c5-a576-45af-862a-8a3338613aa0",NA,"V0106093F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"599",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479365","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/066/V0106093F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228235945","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:57.099+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1936,4,18,"1936-04-18",109,109,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:57.099+00:00",NA,FALSE,"f4b7138c-1728-4695-abfd-f97049ea5e30","none","none",TRUE,"seeds-22-sep-2023","Y. Mexía",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","f4b7138c-1728-4695-abfd-f97049ea5e30",NA,NA,NA,"Botany","1228235945","f4b7138c-1728-4695-abfd-f97049ea5e30",NA,"V0106098F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"8023",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479375","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/071/V0106098F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228493304","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:15.040+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1935,3,8,"1935-03-08",67,67,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:15.040+00:00",NA,FALSE,"669eb357-65fb-4055-8fff-41ac86dda07c","none","none",FALSE,"seeds-22-sep-2023","H. L. Gunckel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","669eb357-65fb-4055-8fff-41ac86dda07c",NA,NA,NA,"Botany","1228493304","669eb357-65fb-4055-8fff-41ac86dda07c",NA,"V0106099F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"88",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479376","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/072/V0106099F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228500267","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:10.373+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1933,1,3,"1933-01-03",3,3,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:10.373+00:00",NA,FALSE,"cee17231-99ef-4f47-8f74-edd6b9d29255","none","none",FALSE,"seeds-22-sep-2023","C. Junge",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","cee17231-99ef-4f47-8f74-edd6b9d29255",NA,NA,NA,"Botany","1228500267","cee17231-99ef-4f47-8f74-edd6b9d29255",NA,"V0106097F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"852",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479373","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/070/V0106097F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228252753","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:54.378+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1926,1,NA,"1926-01",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:54.378+00:00",NA,FALSE,"ae176242-bc70-45a1-a2fd-3ffb4841afb6","none","none",TRUE,"seeds-22-sep-2023","E. Werdermann",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","ae176242-bc70-45a1-a2fd-3ffb4841afb6",NA,NA,NA,"Botany","1228252753","ae176242-bc70-45a1-a2fd-3ffb4841afb6",NA,"V0106095F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1207",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479370","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/068/V0106095F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228261510","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:17.651+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1925,7,NA,"1925-07",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:17.651+00:00",NA,FALSE,"abe3020f-514e-48d2-a2b7-786aeb2c1569","none","none",TRUE,"seeds-22-sep-2023","E. Werdermann",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","abe3020f-514e-48d2-a2b7-786aeb2c1569",NA,NA,NA,"Botany","1228261510","abe3020f-514e-48d2-a2b7-786aeb2c1569",NA,"V0106094F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1208",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479369","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/067/V0106094F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228501342","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:14.616+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1919,1,11,"1919-01-11",11,11,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:14.616+00:00",NA,FALSE,"91ba27ed-a4f4-48c9-a84a-abd7f8962224","none","none",FALSE,"seeds-22-sep-2023","Dr. K. Behn",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","91ba27ed-a4f4-48c9-a84a-abd7f8962224",NA,NA,NA,"Botany","1228501342","91ba27ed-a4f4-48c9-a84a-abd7f8962224",NA,"V0106100F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479378","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/073/V0106100F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228190247","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:05.235+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1790,NA,NA,"1790",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:05.235+00:00",NA,FALSE,"387f8b71-eb2e-47d8-bd57-65773cd81501","none","none",FALSE,"seeds-22-sep-2023","T. Haenke",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","387f8b71-eb2e-47d8-bd57-65773cd81501",NA,NA,NA,"Botany","1228190247","387f8b71-eb2e-47d8-bd57-65773cd81501",NA,"V0106096F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1792",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479371","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/069/V0106096F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270680378","Myrceugenia planipes (Hook. & Arn.) O.Berg",-39.823473,-73.239108,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.936+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,1000,"SOUTH_AMERICA","Los Lagos",NA,NA,NA,NA,NA,NA,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.936+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=769720",FALSE,"769720","none","none",FALSE,NA,"C. Donoso",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"769720",NA,"April 2006",NA,"Plants","2270680378","c331d20c-bd73-4f40-8cc0-d94ed5644077","33745","ASU0043430","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","2006-4",NA,NA,NA,"Cultivated in the garden of Claudio Donoso, Valdivia.  Seed from coastal cordillera.","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,35,15,NA,"259901","c331d20c-bd73-4f40-8cc0-d94ed5644077",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Les","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,"Landrum","reviewed - high confidence","georef batch tool 2012-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043430_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228151171","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.178+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:01.178+00:00",NA,FALSE,"defe3f67-bdde-4a4e-a662-001a0884f11c","none","none",FALSE,"seeds-22-sep-2023",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","defe3f67-bdde-4a4e-a662-001a0884f11c",NA,NA,NA,"Botany","1228151171","defe3f67-bdde-4a4e-a662-001a0884f11c",NA,"V0106101F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"875",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479380","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/074/V0106101F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
