"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","recordNumber","vernacularName","dynamicProperties","http...unknown.org.taxonRankID","taxonConceptID","identificationVerificationStatus","http...unknown.org.species","taxonRemarks","elevation","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","locality","county","eventRemarks","type","higherClassification","reproductiveCondition","establishmentMeans","verbatimElevation","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","individualCount","otherCatalogNumbers","networkKeys","institutionID","gadm","collectionID","locationRemarks","typeStatus","typifiedName","identificationRemarks","coordinatePrecision","georeferencedBy","eventID","http...unknown.org.typifiedName","locationID","fieldNotes","infraspecificEpithet","language","accessRights","media_url","license"
"2418756466","Pilidiostigma glabrum Burret",-26.748408,152.917731,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:58.653+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,25000,"OCEANIA","Queensland",1916,12,1,"1916-12-01",336,336,"2021-07-17T16:34:54.000+00:00","2024-06-19T04:58:58.653+00:00",NA,FALSE,"9905af1c-1dce-462d-b787-1f298afb04c4","none","none",FALSE,NA,"White, C.T.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"9905af1c-1dce-462d-b787-1f298afb04c4",NA,NA,NA,"Herbrecs","2418756466","9905af1c-1dce-462d-b787-1f298afb04c4",NA,"BRI AQ0044665","BRI",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"8429","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","Blackall Range.","Moreton",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=fcc4d561-3403-4233-913c-31437252c597","http://creativecommons.org/publicdomain/zero/1.0/"
"2828546859","Pilidiostigma glabrum Burret",-28.32,153.4,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:33.055+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1951-07-30T00:00:00",10000,"OCEANIA","New South Wales",1915,8,20,"1915-08-20",232,232,"2021-07-23T19:03:57.000+00:00","2024-07-02T07:40:33.055+00:00",NA,FALSE,"5340dee8-f880-470c-b395-ec995ab3efb7","none","none",TRUE,NA,"Rupp, H.M.R.","Smith, L.S.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"5340dee8-f880-470c-b395-ec995ab3efb7",NA,NA,NA,"NSW","2828546859","5340dee8-f880-470c-b395-ec995ab3efb7",NA,"NSW16170","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"4","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Murwillumbah.","North Coast",NA,"PhysicalObject","Burret","fruits","native",NA,NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=891e6c6d-10a9-4658-bad8-4dcf36493a3d","http://creativecommons.org/publicdomain/zero/1.0/"
"2828516115","Pilidiostigma glabrum Burret",-30.45,153.02,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:47.082+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1951-07-30T00:00:00",10000,"OCEANIA","New South Wales",1910,3,NA,"1910-03",NA,NA,"2021-07-23T19:04:02.000+00:00","2024-07-02T07:40:47.082+00:00",NA,FALSE,"b44dc1a2-b1b0-4ec3-a3ad-657b5c7f5c23","none","none",TRUE,NA,"Swain, E.H.F.","Smith, L.S.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b44dc1a2-b1b0-4ec3-a3ad-657b5c7f5c23",NA,NA,NA,"NSW","2828516115","b44dc1a2-b1b0-4ec3-a3ad-657b5c7f5c23",NA,"NSW16167","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Bark smells like poppies, has astringent-bitter taste.",NA,NA,NA,NA,"66","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","On scrubby ridges.","ICN",NA,"Raleigh, F.R. 121.","North Coast",NA,"PhysicalObject","Burret","fruits","native",NA,NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seen for Flora of Australia  Conf. by N. Snow 1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=244f94ba-d231-42d8-93b0-431c9a8fe43b","http://creativecommons.org/publicdomain/zero/1.0/"
"2829214892","Pilidiostigma glabrum Burret",-28.55,153.5,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:50.321+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1999-06-01T00:00:00",10000,"OCEANIA","New South Wales",1895,3,NA,"1895-03",NA,NA,"2021-07-23T19:03:48.000+00:00","2024-07-02T07:40:50.321+00:00",NA,FALSE,"b471d629-e35e-4ef1-9851-f5472a4025c1","none","none",TRUE,NA,"Baeuerlen, W.","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b471d629-e35e-4ef1-9851-f5472a4025c1",NA,NA,NA,"NSW","2829214892","b471d629-e35e-4ef1-9851-f5472a4025c1",NA,"NSW16160","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"1491","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Mullumbimby.","North Coast",NA,"PhysicalObject","Burret","buds|flowers|fruits","native",NA,NA,"Degrees Minutes","in collection","species","Gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c595a3c6-4339-4f47-8131-9224e6a62329","http://creativecommons.org/publicdomain/zero/1.0/"
"2829547798","Pilidiostigma glabrum Burret",-28.8,153.52,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:26.989+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,10000,"OCEANIA","New South Wales",1894,3,NA,"1894-03",NA,NA,"2021-07-23T19:04:47.000+00:00","2024-07-02T07:40:26.989+00:00",NA,FALSE,"044ec2b3-ec71-4ebf-be7f-555f89b63dbb","none","none",TRUE,NA,"UNKNOWN OR ANONYMOUS",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"044ec2b3-ec71-4ebf-be7f-555f89b63dbb",NA,NA,NA,"NSW","2829547798","044ec2b3-ec71-4ebf-be7f-555f89b63dbb",NA,"NSW578832","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,NA,"Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Tintenbar.","North Coast",NA,"PhysicalObject","Burret","flowers|fruits","native",NA,NA,"Degrees Minutes","in collection","species","Gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=358491b5-62aa-48d4-8538-bf9888095a46","http://creativecommons.org/publicdomain/zero/1.0/"
"2830074181","Pilidiostigma glabrum Burret",-28.87,153.37,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:46.526+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1951-07-30T00:00:00",10000,"OCEANIA","New South Wales",1891,5,NA,"1891-05",NA,NA,"2021-07-23T19:04:27.000+00:00","2024-07-02T07:40:46.526+00:00",NA,FALSE,"de8a417c-91d5-4d40-a7dc-d8a4539a53e3","none","none",TRUE,NA,"Baeuerlen, W.","Smith, L.S.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"de8a417c-91d5-4d40-a7dc-d8a4539a53e3",NA,NA,NA,"NSW","2830074181","de8a417c-91d5-4d40-a7dc-d8a4539a53e3",NA,"NSW16153","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"214","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Rous.","North Coast",NA,"PhysicalObject","Burret","flowers|fruits","native",NA,NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=876582c9-b7c5-4a08-92ff-d8de683e45fd","http://creativecommons.org/publicdomain/zero/1.0/"
"2827550932","Pilidiostigma glabrum Burret",-28.87,153.57,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:40.653+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1999-06-01T00:00:00",10000,"OCEANIA","New South Wales",1891,7,NA,"1891-07",NA,NA,"2021-07-23T19:03:45.000+00:00","2024-07-02T07:40:40.653+00:00",NA,FALSE,"72b78736-7c28-41be-9d93-ae992175dfef","none","none",TRUE,NA,"Baeuerlen, W.","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"72b78736-7c28-41be-9d93-ae992175dfef",NA,NA,NA,"NSW","2827550932","72b78736-7c28-41be-9d93-ae992175dfef",NA,"NSW16154","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Shrub 6-8 feet [1.8-2.4 m] high. Berry dark purple almost black.",NA,NA,NA,NA,"401","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Ballina.","North Coast",NA,"PhysicalObject","Burret","fruits","native",NA,NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5783dc85-2f3c-45c2-be03-90c10f687791","http://creativecommons.org/publicdomain/zero/1.0/"
"2436909814","Pilidiostigma glabrum Burret",-29.4167,152.6167,"cdc,colmafu,inmafu","4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4","1deb09e1-ded6-469a-a46e-f6329cb03b6a","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:21:12.529+00:00","2024-07-02T06:13:00.426+00:00",413,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1986-06-01T00:00:00",NA,"OCEANIA","New South Wales",1861,NA,NA,"1861",NA,NA,"2006-01-23T00:00:00.000+00:00","2024-07-02T06:13:00.426+00:00",NA,FALSE,"b0ded41b-077f-4a78-b4c7-8c2bcd10960a","none","none",TRUE,NA,"Moore, C.","Guymer, G.P.","WGS84","Magnoliopsida","AU",NA,"none","OCEANIA","Australia","OCEANIA","Royal Botanic Gardens Board","b0ded41b-077f-4a78-b4c7-8c2bcd10960a",NA,NA,"Clarence River [Lat/Long is for mid- point].","MEL","2436909814","b0ded41b-077f-4a78-b4c7-8c2bcd10960a",NA,"MEL 1547065A","MEL",NA,NA,"36e3b2a1-1abd-11e3-90a2-6c626d51f2da","Pilidiostigma glabrum Burret",NA,"Seen by Bentham.","WIKIDATA","http://www.wikidata.org/entity/Q2959847",NA,NA,"158","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,"Oceania|Australia","70fbf720-63a3-4e3c-b844-ee96091880e0","7777d910-553a-45ac-b0e5-635261c1e992","Sheet",NA,"ICN",NA,"Clarence River [Lat/Long is for mid- point].",NA,NA,"PhysicalObject","Eukarya | Plantae | Viridaeplantae | Tracheophyta | Magnoliopsida | Myrtales | Myrtaceae | Pilidiostigma","flowers",NA,NA,NA,"degrees decimal minutes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISOTYPE",NA,NA,0.0166666667,"Klazenga, N.","73681a9d-1abc-11e3-90a2-6c626d51f2da","Myrtus rhytisperma var. grandiflora Benth. & Fl.Austral","b9ccb643-1abc-11e3-90a2-6c626d51f2da","Ramuli glabri.",NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b3044d4e-7d9b-4d76-a49b-be9ffc61143b","http://creativecommons.org/publicdomain/zero/1.0/"
"2828459313","Pilidiostigma glabrum Burret",-28.82,152.97,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:26.630+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1999-06-01T00:00:00",NA,"OCEANIA","New South Wales",NA,NA,NA,NA,NA,NA,"2021-07-23T19:05:09.000+00:00","2024-07-02T07:40:26.630+00:00",NA,FALSE,"011ba274-a447-4911-a49c-d2c2d131cbd4","none","none",TRUE,NA,"UNKNOWN OR ANONYMOUS","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"011ba274-a447-4911-a49c-d2c2d131cbd4",NA,NA,NA,"NSW","2828459313","011ba274-a447-4911-a49c-d2c2d131cbd4",NA,"NSW16159","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"*Queensland Herbarium Specimen Notes Probably an isosyntype Pilidiostigma glabrum Burret, in Notizbl. Bot. Gart. Berlin 15:548 (1941). N. Snow 15 June 1999.",NA,NA,NA,NA,NA,"Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Richmond River.","North Coast",NA,"PhysicalObject","Burret","buds|flowers|fruits","native",NA,NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"*see notes field below",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f41529c7-4718-48dd-bcd4-33c724cd8e28","http://creativecommons.org/publicdomain/zero/1.0/"
"2418780631","Pilidiostigma glabrum Burret",-25.256739,153.176045,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:01.837+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",NA,NA,NA,NA,NA,NA,"2021-07-17T16:33:45.000+00:00","2024-06-19T04:59:01.837+00:00",NA,FALSE,"a3a1e0f7-40e4-4542-af96-49f6745bef36","none","none",FALSE,NA,"Petrie, W.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"a3a1e0f7-40e4-4542-af96-49f6745bef36",NA,NA,NA,"Herbrecs","2418780631","a3a1e0f7-40e4-4542-af96-49f6745bef36",NA,"BRI AQ0044662","BRI",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"207","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Gazetteer","Fraser Island.","Wide Bay",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=327be5c1-094e-4984-be25-cdc78fcf07ef","http://creativecommons.org/publicdomain/zero/1.0/"
