"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","gadm","projectId","individualCount","elevation","elevationAccuracy","informationWithheld","verbatimElevation","preparations","locationRemarks","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","datasetID","fieldNumber","language","verbatimDepth","typeStatus","reproductiveCondition","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","dynamicProperties","municipality","bibliographicCitation","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","acceptedNameUsage","typifiedName","eventRemarks","nomenclaturalStatus","eventID","disposition","samplingProtocol","verbatimCoordinateSystem","footprintSRS","verbatimIdentification","vernacularName","verbatimTaxonRank","media_url","license"
"574993007","Amomyrtus luma (Molina) D.Legrand & Kausel",-39.737778,-73.351389,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:58.636+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Ríos",2002,9,21,"2002-09-21",264,264,NA,"2024-07-30T17:31:58.636+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00167229","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00167229",NA,"21st September 2002",NA,"E","574993007","https://data.rbge.org.uk/herb/E00167229",NA,"E00167229","RBGE",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","6488","Secondary regrowth of coastal Valdivian Rainforest","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región XIV [Los Ríos]:Prov. de Valdivia:Valdivia:Road from Valdivia to Oncol at KM 15","Valdivia","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","158859","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,250,0,NA,"250m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00167229/manifest","all rights reserved"
"4072570347","Amomyrtus luma (Molina) D.Legrand & Kausel",-37.833333,-73,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:35:21.744+00:00",308,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,2002,11,28,"2002-11-28",332,332,"2022-12-25T00:00:00.000+00:00","2024-06-18T09:35:21.744+00:00",NA,FALSE,"http://www.botanicalcollections.be/specimen/BR0000009167087","none","none",FALSE,"Meise Botanic Garden Herbarium","Billiet F. & Jadin B.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000009167087",NA,"[28/11/2002]",NA,"BR","4072570347","http://www.botanicalcollections.be/specimen/BR0000009167087",NA,"BR0000009167087","MeiseBG",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178","7657",NA,"http://biocol.org/urn:lsid:biocol.org:col:15605","ICBN","Reg. VIII, prov. Arauco; route Canete vers P.N. Nahuelbuta",NA,NA,"PhysicalObject",NA,NA,NA,"gbif:ih:irn:124997",NA,NA,NA,NA,NA,NA,NA,"HerbariumSheet","Country: Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000009167087/manifest","all rights reserved"
"4072508053","Amomyrtus luma (Molina) D.Legrand & Kausel",-36.866667,-72.983333,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:35:27.320+00:00",308,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,2002,11,25,"2002-11-25",329,329,"2022-12-25T00:00:00.000+00:00","2024-06-18T09:35:27.320+00:00",NA,FALSE,"http://www.botanicalcollections.be/specimen/BR0000009167605","none","none",FALSE,"Meise Botanic Garden Herbarium","Billiet F. & Jadin B.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000009167605",NA,"[25/11/2002]",NA,"BR","4072508053","http://www.botanicalcollections.be/specimen/BR0000009167605",NA,"BR0000009167605","MeiseBG",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178","7632",NA,"http://biocol.org/urn:lsid:biocol.org:col:15605","ICBN","Reg VIII, prov. Concepcion; Fundo Nonguen (N.E. de Concepcion)",NA,NA,"PhysicalObject",NA,NA,NA,"gbif:ih:irn:124997",NA,NA,NA,NA,NA,NA,NA,"HerbariumSheet","Country: Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://oxalis.br.fgov.be/images/BR0/000/009/167/605/BR0000009167605.jpg","all rights reserved"
"4072883392","Amomyrtus luma (Molina) D.Legrand & Kausel",-41.9,-72.4,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:35:21.564+00:00",308,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,2002,12,10,"2002-12-10",344,344,"2022-12-25T00:00:00.000+00:00","2024-06-18T09:35:21.564+00:00",NA,FALSE,"http://www.botanicalcollections.be/specimen/BR0000009165496","none","none",FALSE,"Meise Botanic Garden Herbarium","Billiet F. & Jadin B.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000009165496",NA,"[10/12/2002]",NA,"BR","4072883392","http://www.botanicalcollections.be/specimen/BR0000009165496",NA,"BR0000009165496","MeiseBG",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178","7755",NA,"http://biocol.org/urn:lsid:biocol.org:col:15605","ICBN","Reg. X; Prov. Palena; Hornopiren; Puente Rio",NA,NA,"PhysicalObject",NA,NA,NA,"gbif:ih:irn:124997",NA,NA,NA,NA,NA,NA,NA,"HerbariumSheet","Country: Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000009165496/manifest","all rights reserved"
"2270669475","Amomyrtus luma (Molina) D.Legrand & Kausel",-36.8278,-73.0375,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.021+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Biobio",2000,8,5,"2000-08-05",218,218,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.021+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758041",FALSE,"758041","none","none",FALSE,NA,"L. R. Landrum","L.R. Landrum.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"758041",NA,NA,NA,"Plants","2270669475","9bd3579e-4374-4d83-bbe3-4b62026d980f","33115","ASU0008542","ASU",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel","Tree ca. 4m high",NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","9862","cultivated",NA,NA,"Region 8, Concepcion; Concepcion, Universidad de Concepcion campus, near biology building.","Concepcion",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"238116","9bd3579e-4374-4d83-bbe3-4b62026d980f",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Amomyrtus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008542_lg.jpg","all rights reserved"
"2270669185","Amomyrtus luma (Molina) D.Legrand & Kausel",-41.03,-71.81,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.677+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Rio Negro",1999,12,3,"1999-12-03",337,337,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.677+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758056",FALSE,"758056","none","none",TRUE,NA,"L. Ferraro","S.G. Tressens, 2000.","WGS84","Magnoliopsida","AR","none","none","LATIN_AMERICA","Argentina","NORTH_AMERICA",NA,"758056",NA,NA,NA,"Plants","2270669185","92b1a8c1-2819-42b8-92dc-a5034a57a467","33115","ASU0008555","ASU",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel","Coor.from www.fallingrain.com/world; Flores blancas perfumadas. Arbolito.",NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","6293",NA,NA,NA,"Bariloche, Puerto Blest.","Bariloche",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"239703","92b1a8c1-2819-42b8-92dc-a5034a57a467",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Amomyrtus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008555_lg.jpg","all rights reserved"
"574978971","Amomyrtus luma (Molina) D.Legrand & Kausel",-40.446111,-73.661667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.459+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1998,2,12,"1998-02-12",43,43,NA,"2024-07-30T17:31:57.459+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00096074","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096074",NA,"12th February 1998",NA,"E","574978971","https://data.rbge.org.uk/herb/E00096074",NA,"E00096074","RBGE",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","218","Exposed ridge in open temperate rainforest.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Osorno:Trafunco, hills above village on track to Tres Esteros",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67615","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,740,0,NA,"740m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096074/full/300,/0/default.jpg","all rights reserved"
"575288277","Amomyrtus luma (Molina) D.Legrand & Kausel",-40.435278,-73.646944,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.478+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1998,2,10,"1998-02-10",41,41,NA,"2024-07-30T17:31:57.478+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00096202","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096202",NA,"10th February 1998",NA,"E","575288277","https://data.rbge.org.uk/herb/E00096202",NA,"E00096202","RBGE",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","194","Logged Fitzroya cupressoides forest with Nothofagus nitid., N. betuloides and Saxegothaea conspicua as co-dominant tree species","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Osorno:Tres Esteros, east of Don Jose's house",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67242","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,670,0,NA,"670m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096202/manifest","all rights reserved"
"574977611","Amomyrtus luma (Molina) D.Legrand & Kausel",-40.458056,-73.610556,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.455+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1998,2,9,"1998-02-09",40,40,NA,"2024-07-30T17:31:57.455+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00096203","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096203",NA,"9th February 1998",NA,"E","574977611","https://data.rbge.org.uk/herb/E00096203",NA,"E00096203","RBGE",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","161","Undisturbed temperate rain forest on margin of main water course.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Osorno:Community of Trafunco; on the western bank of the Río Quihue 1 km NNE of where the Río Trafunco intersects",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67239","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,140,0,NA,"140m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096203/manifest","all rights reserved"
"575157948","Amomyrtus luma (Molina) D.Legrand & Kausel",-40.425833,-73.745556,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.531+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1998,2,13,"1998-02-13",44,44,NA,"2024-07-30T17:31:57.531+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00096204","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096204",NA,"13th February 1998",NA,"E","575157948","https://data.rbge.org.uk/herb/E00096204",NA,"E00096204","RBGE",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","230","Open coastal forests with grazing pastures.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Osorno:About 5 km north-east of Punta Pucatrihue",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67612","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,160,0,NA,"160m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096204/manifest","all rights reserved"
"574863097","Amomyrtus luma (Molina) D.Legrand & Kausel",-40.446389,-73.625556,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.570+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1998,2,10,"1998-02-10",41,41,NA,"2024-07-30T17:31:57.570+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00096226","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096226",NA,"10th February 1998",NA,"E","574863097","https://data.rbge.org.uk/herb/E00096226",NA,"E00096226","RBGE",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","170","Area of cleared rainforest for cattle grazing","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Osorno:Hills above Trafunco on track to Tres Esteros",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67241","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,390,0,NA,"390m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096226/manifest","all rights reserved"
