"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","distanceFromCentroidInMeters","gadm","elevation","otherCatalogNumbers","preparations","http...unknown.org.recordID","associatedTaxa","locality","county","taxonRemarks","locationID","rights","ownerInstitutionCode","higherClassification","collectionID","projectId","individualCount","elevationAccuracy","institutionKey","nomenclaturalStatus","recordNumber","nomenclaturalCode","type","bibliographicCitation","institutionID","disposition","previousIdentifications","reproductiveCondition","fieldNumber","networkKeys","lifeStage","higherGeography","collectionKey","habitat","island","islandGroup","associatedSequences","verbatimIdentification","eventRemarks","http...unknown.org.recordEnteredBy","language","georeferenceProtocol","georeferencedDate","verbatimElevation","georeferenceSources","locationRemarks","organismID","accessRights","dynamicProperties","municipality","datasetID","samplingProtocol","acceptedNameUsage","georeferenceRemarks","materialSampleID","parentNameUsageID","acceptedNameUsageID","parentNameUsage","identificationRemarks","fieldNotes","infraspecificEpithet","programmeAcronym","identificationQualifier","media_url","license"
"1456421609","Eugenia monticola (Sw.) DC.",7.61,-61.21,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:54.423+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Bolívar",1961,1,31,"1961-01-31",31,31,"2022-11-03T13:28:00.000+00:00","2024-08-02T12:41:54.423+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3e2b2faba-edeb-483f-ac79-cae2a51f409f","none","none",FALSE,"NMNH Extant Biology","J. Steyermark","McVaugh, R.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3e2b2faba-edeb-483f-ac79-cae2a51f409f",NA,"31-Jan-61",NA,"US","1456421609","http://n2t.net/ark:/65665/3e2b2faba-edeb-483f-ac79-cae2a51f409f",NA,"US 2572470A","US",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,200,NA,NA,NA,NA,"Cerro El Picacho, SE of; N of Las Nieves, 45 km N of Tumeremo, Altiplanicie de Nuria",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,100,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"88881",NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","Fruiting","South America - Neotropics, Venezuela, Bolívar","151c91ba-a521-4735-8c11-5abf8db7fb67","Forest at base of cerro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3553a2989-4e6a-4763-9fd7-a2682f5b7797","http://creativecommons.org/publicdomain/zero/1.0/"
"1930187994","Eugenia monticola (Sw.) DC.",17.96659,-66.89875,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:21.097+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Guánica",1961,12,30,"1961-12-30",364,364,NA,"2024-07-21T05:14:21.097+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013958",FALSE,"ab3ef66f-e1b9-4edb-971d-545679d25a5c","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","ab3ef66f-e1b9-4edb-971d-545679d25a5c",NA,"30 Dec 1961",NA,"NY","1930187994","ab3ef66f-e1b9-4edb-971d-545679d25a5c",NA,"946358","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Guánica State Forest.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"9031","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Coastal thickets.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-18",NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/605/v-247-00946358.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928196441","Eugenia monticola (Sw.) DC.",17.96659,-66.89875,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:20.865+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Guánica",1950,7,5,"1950-07-05",186,186,NA,"2024-07-21T05:13:20.865+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=941796",FALSE,"1e270614-b142-4003-8922-ec388a34c61f","none","none",FALSE,"Vascular plants","E. L. Little Jr.",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","1e270614-b142-4003-8922-ec388a34c61f",NA,"5-Jul-50",NA,"NY","1928196441","1e270614-b142-4003-8922-ec388a34c61f",NA,"819593","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Guánica Forest Reserve. Bosque Insular de Guánica.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"13253","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Dry forest.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-18","200 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/137/661/v-247-00819593.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930120143","Eugenia maleolens Pers.",17.96659,-66.89875,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:23.874+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418052,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","maleolens","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA","Guánica",1950,7,1,"1950-07-01",182,182,NA,"2024-07-21T05:14:23.874+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013974",FALSE,"a650ca86-f8a2-4fd2-94e3-ce308de80258","none","none",TRUE,"Vascular plants","E. L. Little Jr.",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","a650ca86-f8a2-4fd2-94e3-ce308de80258",NA,"01 Jul 1950",NA,"NY","1930120143","a650ca86-f8a2-4fd2-94e3-ce308de80258",NA,"946353","NY",NA,NA,NA,"Eugenia maleolens Pers.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Bosque Insular de Guánica.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"13179","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Dry forest.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-19","200 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/600/v-247-00946353.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930194553","Eugenia maleolens Pers.",17.95644,-66.84812,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:21.784+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418052,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","maleolens","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA","Guánica",1950,7,3,"1950-07-03",184,184,NA,"2024-07-21T05:14:21.784+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013924",FALSE,"aba7a259-6f91-4c43-b207-de9c2bfa5dd6","none","none",TRUE,"Vascular plants","E. L. Little Jr.",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","aba7a259-6f91-4c43-b207-de9c2bfa5dd6",NA,"03 Jul 1950",NA,"NY","1930194553","aba7a259-6f91-4c43-b207-de9c2bfa5dd6",NA,"946368","NY",NA,NA,NA,"Eugenia maleolens Pers.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Tamarindo Parque de Recreo, Bosque Insular de Guánica.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"13201","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Dry forest.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-20","0 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/615/v-247-00946368.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930676170","Eugenia monticola (Sw.) DC.",18.46494,-66.69456,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:17.632+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,1000,"NORTH_AMERICA",NA,1950,7,24,"1950-07-24",205,205,NA,"2024-07-21T05:16:17.632+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013407",FALSE,"cdb4b797-770b-4cd5-85e0-d44dda737455","none","none",FALSE,"Vascular plants","E. L. Little Jr.","E. L. Little Jr.","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","cdb4b797-770b-4cd5-85e0-d44dda737455",NA,"24 Jul 1950",NA,"NY","1930676170","cdb4b797-770b-4cd5-85e0-d44dda737455",NA,"946253","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,30,NA,"sheet",NA,NA,"Bosque Experimental Cambalache",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,0,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"134445","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Dry northern limestone forest",NA,NA,NA,NA,NA,NA,"en",NA,"2008","98 ft","""Arecibo, P.R."" 7.5 Minute Series U.S. Geological Survey, 1982, 1:30,000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/500/v-247-00946253.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1931290464","Eugenia monticola (Sw.) DC.",18.152235,-67.00348,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:33.210+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1950,7,15,"1950-07-15",196,196,NA,"2024-07-21T05:16:33.210+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013494",FALSE,"f9499f9d-32d9-43ab-a5f2-58ed1ed584dc","none","none",TRUE,"Vascular plants","E. L. Little Jr.","E. L. Little Jr.","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","f9499f9d-32d9-43ab-a5f2-58ed1ed584dc",NA,"15 Jul 1950",NA,"NY","1931290464","f9499f9d-32d9-43ab-a5f2-58ed1ed584dc",NA,"946268","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Camino Hoconuco, Bosque Insular de Maricao.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"13386","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Dry forest.",NA,NA,NA,NA,NA,NA,"en",NA,"2010-04-30","4921-6562 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/515/v-247-00946268.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929630053","Eugenia monticola (Sw.) DC.",18.41387,-66.11399,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:08.737+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC","1940-05-01T00:00:00",NA,"NORTH_AMERICA","Guaynabo",1939,8,5,"1939-08-05",217,217,NA,"2024-07-21T05:14:08.737+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013471",FALSE,"83da5b00-18b6-4ee9-a719-b505d43db5d9","none","none",FALSE,"Vascular plants","J. L. Otero","J. V. Monachino","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","83da5b00-18b6-4ee9-a719-b505d43db5d9",NA,"05 Aug 1939",NA,"NY","1929630053","83da5b00-18b6-4ee9-a719-b505d43db5d9",NA,"946274","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Pueblo Viejo.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"686","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-30",NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/521/v-247-00946274.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1319306033","Eugenia monticola (Sw.) DC.",15.5866,-61.4768,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:18.761+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","St. John",1938,7,27,"1938-07-27",208,208,"2019-01-10T09:50:00.000+00:00","2024-08-02T12:39:18.761+00:00",NA,FALSE,"http://n2t.net/ark:/65665/35d1005fa-a32d-44c4-9335-8a88ba10ebca","none","none",FALSE,"NMNH Extant Biology","W. Hodge",NA,"WGS84","Magnoliopsida","DM","none","none","LATIN_AMERICA","Dominica","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/35d1005fa-a32d-44c4-9335-8a88ba10ebca",NA,"27 Jul 1938",NA,"US","1319306033","http://n2t.net/ark:/65665/35d1005fa-a32d-44c4-9335-8a88ba10ebca",NA,"US 2424960","US",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,183,NA,NA,NA,NA,"Slopes of West Cabrit. Portsmouth.",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"482",NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"West Indies - Neotropics, Dominica, St. John, Dominica","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3fcaf3209-0c9f-4efa-9b21-3d9e23a674cd","http://creativecommons.org/publicdomain/zero/1.0/"
"1456462210","Eugenia monticola (Sw.) DC.",3.35,-59.8,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:59.247+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1938,NA,NA,"1938-03-31/1938-04-16",90,106,"2019-01-10T10:03:00.000+00:00","2024-08-02T12:41:59.247+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3f5c7b104-2707-4dc1-baff-1eb05771c3a2","none","none",TRUE,"NMNH Extant Biology","A. C. Smith","McVaugh, R.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3f5c7b104-2707-4dc1-baff-1eb05771c3a2",NA,"31-Mar-38 to 16-Apr-38",NA,"US","1456462210","http://n2t.net/ark:/65665/3f5c7b104-2707-4dc1-baff-1eb05771c3a2",NA,"US 1777376","US",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,275,NA,NA,NA,NA,"Kanuku Mts., NW slopes, in drainage of Moku-moku Creek (Takutu tributary)",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,125,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"3562",NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","151c91ba-a521-4735-8c11-5abf8db7fb67","Dense forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3a06fc860-e7f7-46c8-a656-61bc2e37e867","http://creativecommons.org/publicdomain/zero/1.0/"
"1451071467","Eugenia monticola (Sw.) DC.",11.175278,-60.7225,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:39.182+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1937,10,6,"1937-10-06T00:00",279,279,NA,"2024-08-02T01:15:39.182+00:00",NA,FALSE,"K001002174","none","none",FALSE,NA,"Sandwith, N.Y.",NA,"WGS84","Magnoliopsida","TT","none","none","LATIN_AMERICA","Trinidad and Tobago","EUROPE",NA,"K001002174",NA,NA,NA,"Herbarium","1451071467","http://specimens.kew.org/herbarium/K001002174",NA,"K001002174","K",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacolet",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"1630",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,"Dry wooded hillsides.",NA,NA,NA,NA,"Small tree or shrub. Berries yellow, then red, finally black.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/8c681e21d0cff812e33de8e030d4dd58.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
