"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","informationWithheld","identificationRemarks","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","elevation","associatedTaxa","reproductiveCondition","networkKeys","individualCount","lifeStage","institutionID","collectionID","establishmentMeans","otherCatalogNumbers","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","verbatimElevation","gadm","fieldNotes","fieldNumber","datasetID","eventID","language","verbatimIdentification","ownerInstitutionCode","accessRights","coordinatePrecision","georeferencedBy","typeStatus","recordedByIDs.type","recordedByIDs.value","http...unknown.org.typifiedName","locationID","media_url"
"2830211460","Gossia hillii (Benth.) N.Snow & Guymer",-16.28,145.07,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:31.325+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA","Queensland",1988,2,3,"1988-02-03",34,34,"2021-07-23T18:25:49.000+00:00","2024-07-02T07:40:31.325+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"4084fe74-dd0d-4e53-8b9d-20f68a81a790","none","none",TRUE,NA,"Hyland, B.P.M.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4084fe74-dd0d-4e53-8b9d-20f68a81a790",NA,NA,NA,"NSW","2830211460","4084fe74-dd0d-4e53-8b9d-20f68a81a790",NA,"NSW930785","NSW",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 20 cm dbh, buttressed. Bark flaky. Exudate absent. Outer blaze pink. Fruits black and shiny when ripe. Fruit in F.A.A.",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","25394RFK","Rain forest.","ICN",NA,"7000","SFR 144, Whypalla, Chowchilla LA.","Cook",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","(Benth.) N.Snow & Guymer",NA,NA,"fruits",NA,NA,NA,NA,NA,"native","QRS 86445.1",NA,"Degrees Minutes","in collection","species",NA,"1000 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5b5910be-24af-4aa2-bd44-ed2db573d088"
"2418807519","Gossia hillii (Benth.) N.Snow & Guymer",-17.140131,145.609437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:02.931+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-06-01T00:00:00",2000,"OCEANIA","Queensland",1988,2,11,"1988-02-11",42,42,"2022-01-20T08:11:25.000+00:00","2024-06-19T04:59:02.931+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"ae7c0a34-d541-4e7d-adaa-b27245304eac","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"ae7c0a34-d541-4e7d-adaa-b27245304eac",NA,NA,NA,"Herbrecs","2418807519","ae7c0a34-d541-4e7d-adaa-b27245304eac",NA,"BRI AQ0539511","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 15m x 20cm dbh. Bark stringy, flaky. Fruit black when ripe. Seed cream.  From same tree as BH 25253RFK.",NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","4746","Rainforest.","ICN","Hrb Convert","7000","State Forest Reserve 185, Downfall Logging Area, Parish of Danbulla.","Cook",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",720,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f16e2595-3fca-41f2-b7d2-7838fb29d54a"
"2828139858","Gossia hillii (Benth.) N.Snow & Guymer",-17.13,145.6,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:41:07.751+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2005-05-19T00:00:00",NA,"OCEANIA","Queensland",1988,2,11,"1988-02-11",42,42,"2021-07-23T18:26:38.000+00:00","2024-07-02T07:41:07.751+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"fb95ae6c-d0c8-410d-8862-736368aa82e6","none","none",FALSE,NA,"Gray, B.","Wilson, Peter G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"fb95ae6c-d0c8-410d-8862-736368aa82e6",NA,NA,NA,"NSW","2828139858","fb95ae6c-d0c8-410d-8862-736368aa82e6",NA,"NSW624213","NSW",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 15 m x 20 cm dbh. Bark stringy, flaky. Fruit black when ripe. Seed cream. From same tree as BH 25253RFK.",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","04746","Rain forest.","ICN",NA,"7000","Parish of Danbulla, Downfall LA [Logging Area], State Forest Reserve 185.","Cook",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","(Benth.) N.Snow & Guymer",NA,NA,"fruits|seed",NA,NA,NA,NA,NA,"native",NA,NA,"Degrees Minutes","in collection","species",NA,"720 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7004c2c7-7e86-432f-a41d-622e73852ef9"
"2517163851","Austromyrtus hillii (Benth.) Burret",-16.3,145.08333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:18.599+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177507,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Austromyrtus","hillii","SPECIES","SYNONYM","NE",NA,NA,"OCEANIA",NA,1988,2,3,"1988-02-03",34,34,NA,"2024-07-18T23:56:18.599+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"L.4147587@BRAHMS","none","none",TRUE,NA,"Hyland B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.4147587@BRAHMS",NA,NA,NA,"Botany","2517163851","https://data.biodiversitydata.nl/naturalis/specimen/L.4147587",NA,"L.4147587",NA,NA,NA,NA,"Austromyrtus hillii (Benth.) Burret",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Hyland, B 13515",NA,"ICN",NA,NA,"SFR 144, Whypalla, Chowchilla LA.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4147587/format/large"
"2517261013","Austromyrtus hillii (Benth.) Burret",-17.13333,145.6,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:17.109+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177507,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Austromyrtus","hillii","SPECIES","SYNONYM","NE",NA,NA,"OCEANIA",NA,1988,2,11,"1988-02-11",42,42,NA,"2024-07-18T23:56:17.109+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"L.4158982@BRAHMS","none","none",TRUE,NA,"Gray B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.4158982@BRAHMS",NA,NA,NA,"Botany","2517261013","https://data.biodiversitydata.nl/naturalis/specimen/L.4158982",NA,"L.4158982",NA,NA,NA,NA,"Austromyrtus hillii (Benth.) Burret",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Gray, B 4746",NA,"ICN",NA,NA,"SFR 185, Parish of Danbulla, Downfall LA.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4158982/format/large"
"2827545742","Gossia hillii (Benth.) N.Snow & Guymer",-17.13,145.6,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:44.630+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA","Queensland",1987,11,26,"1987-11-26",330,330,"2021-07-23T18:26:47.000+00:00","2024-07-02T07:40:44.630+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"815b1a1f-b575-40b4-9e0f-ad6279fc1c33","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"815b1a1f-b575-40b4-9e0f-ad6279fc1c33",NA,NA,NA,"NSW","2827545742","815b1a1f-b575-40b4-9e0f-ad6279fc1c33",NA,"NSW835511","NSW",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 20 cm dbh. Bark flaky. Exudate absent. Outer blaze red, pink. Fruit green, very immature.",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","25253RFK","Rain forest.","ICN",NA,"7000","SFR 185, Danbulla, Downfall LA.",NA,NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","(Benth.) N.Snow & Guymer",NA,NA,"fruits",NA,NA,NA,NA,NA,"native","QRS 85603.1",NA,"Degrees Minutes","in collection","species",NA,"720 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=72ced201-0705-4cae-94c4-24fac3366691"
"2516296460","Austromyrtus hillii (Benth.) Burret",-27.05,152.08333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.580+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177507,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Austromyrtus","hillii","SPECIES","SYNONYM","NE",NA,NA,"OCEANIA",NA,1986,2,16,"1986-02-16",47,47,NA,"2024-07-18T23:54:19.580+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2510599@BRAHMS","none","none",TRUE,NA,"Bird LH",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2510599@BRAHMS",NA,NA,NA,"Botany","2516296460","https://data.biodiversitydata.nl/naturalis/specimen/L.2510599",NA,"L.2510599",NA,NA,NA,NA,"Austromyrtus hillii (Benth.) Burret",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Bird, LH s.n.",NA,"ICN",NA,NA,"Flora of Queensland Moreton District. Woogaroo Ck, Woogaroo Scrub, Goodna, Ipswich. Remnant patch of Hoop Pin-Vine Scrub.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2510599/format/large"
"2828729672","Gossia hillii (Benth.) N.Snow & Guymer",-27.67,152.88,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:53.252+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-10-08T00:00:00",2000,"OCEANIA","Queensland",1986,3,9,"1986-03-09",68,68,"2021-07-23T18:26:44.000+00:00","2024-07-02T07:40:53.252+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"e490bb29-5dde-46b9-958a-7ef327d713bb","none","none",TRUE,NA,"Guymer, G.P.","Kodela, P.G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e490bb29-5dde-46b9-958a-7ef327d713bb",NA,NA,NA,"NSW","2828729672","e490bb29-5dde-46b9-958a-7ef327d713bb",NA,"NSW540394","NSW",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree to 8 m; bark rough, finely fissured; fruits turning green to black.",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","2126","In Araucarian notophyll vine forest.","ICN",NA,"7000","Woogaroo Creek, E of Redbank Plains.","Moreton",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","(Benth.) N.Snow & Guymer",NA,NA,"fruits",NA,NA,NA,NA,NA,"native","BRI AQ0424475",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=fe38515b-8071-4924-9ccd-0dd66c71e78e"
"2418607728","Gossia hillii (Benth.) N.Snow & Guymer",-26.273409,152.892726,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:46.862+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1986,11,28,"1986-11-28",332,332,"2022-01-28T15:31:50.000+00:00","2024-06-19T04:58:46.862+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"59ebfd40-036d-4fc7-b2d1-135e98948da4","none","none",FALSE,NA,"Priest, E.D.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"59ebfd40-036d-4fc7-b2d1-135e98948da4",NA,NA,NA,"Herbrecs","2418607728","59ebfd40-036d-4fc7-b2d1-135e98948da4",NA,"BRI AQ0431854","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer",NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","3","Forest area.","ICN","Hrb Convert","7000","Kin Kin.","Wide Bay",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",NA,NA,"Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5d01e186-6525-4982-b86e-9709bce7e2a4"
"2418793382","Gossia hillii (Benth.) N.Snow & Guymer",-27.806735,153.242732,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:01.621+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1986,12,7,"1986-12-07",341,341,"2022-01-28T15:31:51.000+00:00","2024-06-19T04:59:01.621+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"a900086d-fd90-4ad5-8496-320c91c3e22b","none","none",TRUE,NA,"Beesley, P.|Ollerenshaw, P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"a900086d-fd90-4ad5-8496-320c91c3e22b",NA,NA,NA,"Herbrecs","2418793382","a900086d-fd90-4ad5-8496-320c91c3e22b",NA,"BRI AQ0462762","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree to 6m.",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","824","Remnant closed forest. River flat, creek bank. Sandy loam.","ICN","Hrb Convert","7000","Pimpama River, Junction of Upper Ormeau Road and Thompsons Road, 3.7km along Ormeau Road from Pacific Highway.","Moreton","Occasional.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7151b9a2-29e5-4a6e-aba9-5e27d873ed10"
"2829057033","Gossia hillii (Benth.) N.Snow & Guymer",-27.67,152.75,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:37.729+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-10-08T00:00:00",5000,"OCEANIA","Queensland",1983,10,28,"1983-10-28",301,301,"2021-07-23T18:27:01.000+00:00","2024-07-02T07:40:37.729+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"4927aa18-a721-427b-a045-abe80df04f97","none","none",TRUE,NA,"Williams, K.A.","Kodela, P.G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4927aa18-a721-427b-a045-abe80df04f97",NA,NA,NA,"NSW","2829057033","4927aa18-a721-427b-a045-abe80df04f97",NA,"NSW540396","NSW",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","A slender tree, trunk crooked and irregular shape, bark dark grey, hard, tight, shallowly fissured, branches tend to become somewhat drooping, grows to c. 10 m.",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","83050","Remnant Araucarian vine scrub, steep hillside slope, most of scrub has been either cleared or much disturbed, loam soils overlying clays, shales and sandstone of Bundamba coal series.","ICN",NA,"7000","Woogaroo Ck, S of Goodna.","Moreton",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","(Benth.) N.Snow & Guymer",NA,NA,"flowers",NA,NA,NA,NA,NA,"native","BRI AQ0430094",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8ef51ce9-24f5-4e6c-b686-54771ecfef28"
"2514464710","Austromyrtus hillii (Benth.) Burret",-27.66667,152.75,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.580+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177507,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Austromyrtus","hillii","SPECIES","SYNONYM","NE",NA,NA,"OCEANIA",NA,1983,10,28,"1983-10-28",301,301,NA,"2024-07-18T23:54:19.580+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2510597@BRAHMS","none","none",TRUE,NA,"Williams KA",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2510597@BRAHMS",NA,NA,NA,"Botany","2514464710","https://data.biodiversitydata.nl/naturalis/specimen/L.2510597",NA,"L.2510597",NA,NA,NA,NA,"Austromyrtus hillii (Benth.) Burret",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Williams, KA 83050",NA,"ICN",NA,NA,"Flora of Queensland, Moreton District. Woogaroo Ck, S of Goodna.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2510597/format/large"
