"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","verbatimEventDate","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","bibliographicCitation","name","elevation","elevationAccuracy","dateIdentified","modified","datasetName","otherCatalogNumbers","institutionID","habitat","eventRemarks","higherClassification","gadm","higherGeography","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","georeferenceRemarks","references","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","collectionID","reproductiveCondition","coordinateUncertaintyInMeters","georeferenceSources","preparations","nomenclaturalCode","county","language","type","identificationRemarks","verbatimElevation","organismID","locationID","ownerInstitutionCode","accessRights","fieldNumber","verbatimLocality","associatedOccurrences","individualCount","typeStatus","locationRemarks","eventID","disposition","media_url","license"
"912293597","Myrcia mischophylla Kiaersk.",-13,-41.466667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.263+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,1997,2,13,"1997-02-13T00:00",44,44,"2024-08-02T01:14:35.263+00:00",FALSE,"K000343306","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Atkins, S.; Saar, E.; Guedes, M.J.; Stannard, B.; Passos, L.; Harley, R.","Sobral, M.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"PCD5587","K000343306",NA,"Mucuge","Caminho para Abaira","Herbarium","912293597","http://specimens.kew.org/herbarium/K000343306","K000343306","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",970,NA,NA,NA,NA,NA,NA,"Campo gerais","Tree 2m.","Myrtaceae",NA,"Mucuge",NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f013916dfb3f3d304d74f838259a39c6.jpg","http://creativecommons.org/licenses/by/4.0/"
"4900579538","Myrcia mischophylla Kiaersk.",-12.986667,-41.344167,"cdc,cdround,elmms,gass84,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.663+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1997,6,29,"1997-06-29",180,180,"2024-07-01T12:17:44.663+00:00",FALSE,"6269505","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Guedes, ML","Stadnik, A","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","4966","6269505","29/06/1997","Mucugê","Chapada Diamantina, Caminho para micugê","ALCB","4900579538","6269505","ALCB00059673","ALCB","Ca. 2 m de altura. Folhas com face abaxial com tomentos ferrugíneos. Flores alvas. Frutos imaturos amarelos, maduros vinho. Ocasional.","Ca. 2 m de altura. Folhas com face abaxial com tomentos ferrugíneos. Flores alvas. Frutos imaturos amarelos, maduros vinho. Ocasional.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269505","Myrcia mischophylla Kiaersk.",625,625,"2018-01-18T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/96/73/alcb00059673.dzi","http://creativecommons.org/licenses/by/4.0/"
"2270677714","Myrcia mischophylla Kiaersk.",-17.7667,-44.15,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.298+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Minas Gerais",1996,4,14,"1996-04-14",105,105,"2024-08-01T20:02:06.298+00:00",FALSE,"765078","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"G. Hatschbach; A> Schinini, J.M. Silva.","M. Sobral, 1999.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"64731","765078",NA,NA,"Serra do Cabral, inicio de subida.","Plants","2270677714","e47ce07b-b523-4bdf-9efc-643bf300e4c9","ASU0055190","ASU",NA,"Coor from www.fallingrain.com/world; Arvore, 5m, flor alva.",NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,"2023-07-16T07:02:03.000+00:00",NA,"235945",NA,"Campo rupestre, alforamento rochosos.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia",NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765078","e47ce07b-b523-4bdf-9efc-643bf300e4c9","48122","http://creativecommons.org/licenses/by-nc/3.0/","marisin","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers",NA,NA,NA,NA,"Joaquim Felicio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055190_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"4900579529","Myrcia mischophylla Kiaersk.",-13,-41,"cdc,elmms,gass84,iddativ,rdativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.658+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1996,11,1,"1996-11-01",306,306,"2024-07-01T12:17:44.658+00:00",FALSE,"6269514","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Bautista, HP;M.M. da Silva,Hind, DJN","Guedes, ML","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","PCD3886","6269514","01/11/1996","Piatã","Chapada Diamantina, Estrada Piatã-Ribeirão","ALCB","4900579529","6269514","ALCB00059670","ALCB","3,00 m.","3,00 m.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269514","Myrcia mischophylla Kiaersk.",690,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/96/70/alcb00059670.dzi","http://creativecommons.org/licenses/by/4.0/"
"4900579418","Myrcia mischophylla Kiaersk.",-12.466667,-41.45,"cdc,cdround,gass84,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.620+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1995,3,3,"1995-03-03",62,62,"2024-07-01T12:17:44.620+00:00",FALSE,"6269564","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Stradmann, MTS;Gomes, DF,Poveda, A","Neves, PS","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","179","6269564","03/03/1995","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","ALCB","4900579418","6269564","ALCB00059717","ALCB","Terrestre, ca. 2,0 m. Folhas core ceas, disc¢lores; face abaxial ferrug¡nea.  Inflorescncias em dic sio, com flores ferrug¡neas. Comum.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo ar","Terrestre, ca. 2,0 m. Folhas core ceas, disc¢lores; face abaxial ferrug¡nea.  Inflorescncias em dic sio, com flores ferrug¡neas. Comum.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269564","Myrcia mischophylla Kiaersk.",NA,NA,"2019-04-23T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/97/17/alcb00059717.dzi","http://creativecommons.org/licenses/by/4.0/"
"4900579431","Myrcia mischophylla Kiaersk.",-12.443611,-41.487778,"cdc,cdround,elmms,gass84,rdativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.623+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1995,7,1,"1995-07-01",182,182,"2024-07-01T12:17:44.623+00:00",FALSE,"6269568","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Guedes, ML;Andrade, F,Funch, L,Santos, ES,Argôlo, AS","Neves, PS","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","PCD2107","6269568","01/07/1995","Palmeiras","Chapada Diamantina, Morro do Pai Inácio, caminho para o Cercado.","ALCB","4900579431","6269568","ALCB00059721","ALCB","7,00 m. Folhas simples, discolores, coriáceas, face abaxial com tomentos ferrugíneos. Inflorescência com raque amarronzado, botões com cálice amarronzado, pétalas esverdeadas. Ocasional.; Próximo à margem da mata ciliar, predominância de 'Chaetocarpu","7,00 m. Folhas simples, discolores, coriáceas, face abaxial com tomentos ferrugíneos. Inflorescência com raque amarronzado, botões com cálice amarronzado, pétalas esverdeadas. Ocasional.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269568","Myrcia mischophylla Kiaersk.",345,345,"2019-04-23T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/97/21/alcb00059721.dzi","http://creativecommons.org/licenses/by/4.0/"
"1424074477","Myrcia mischophylla Kiaersk.",-12.443611,-41.487778,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:34.339+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1995,7,1,"1995-07-01",182,182,"2024-08-01T12:21:34.339+00:00",FALSE,"urn:catalog:JBRJ:RB:313328","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"M.L.Guedes; et al.","P.O. Rosa","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","2107","urn:catalog:JBRJ:RB:313328",NA,"Palmeiras","Pai Inácio.","RB","1424074477","urn:catalog:JBRJ:RB:313328","RB00313328","JBRJ","mata ciliar, próximo a margem da mata ciliar, com predominância de Chaetocarpus, afloramentos rochosos de arenito","Árvore ca de 7m de altura, folhas simples, coriáceas, disoclores, face abaxial com tomentos ferruginosos, inflorescência com raqui, botões e cálice amarronzados, pétalas esverdeadas",NA,"Myrcia mischophylla Kiaersk.",690,NA,"2013-05-01T00:00:00","2017-10-19T07:42:05.000+00:00","RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 340667","04.936.616/0001-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/33/28/00313328.jpg","http://creativecommons.org/licenses/by/4.0/"
"912079385","Myrcia mischophylla Kiaersk.",-13.283333,-41.85,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:20.309+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,1994,4,22,"1994-04-22T00:00",112,112,"2024-08-02T01:14:20.309+00:00",FALSE,"K000001713","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Ganev, W.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"3097","K000001713",NA,"Abaíra","Vassouras, caminho para Tapera.","Herbarium","912079385","http://specimens.kew.org/herbarium/K000001713","K000001713","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,NA,NA,NA,NA,"Carrasco com solo arenoso.",NA,"Myrtaceae",NA,"Abaíra",NA,NA,"Label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/dc94b8ca4898cfbba34faa9aa137813d.jpg","http://creativecommons.org/licenses/by/4.0/"
"912079393","Myrcia mischophylla Kiaersk.",-13.383333,-41.783333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:23.087+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,1994,5,12,"1994-05-12T00:00",132,132,"2024-08-02T01:14:23.087+00:00",FALSE,"K000001712","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Ganev, W.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"3244","K000001712",NA,"Abaíra","Jaqueira, Beira do Rio da Água Suja.","Herbarium","912079393","http://specimens.kew.org/herbarium/K000001712","K000001712","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,NA,NA,NA,NA,"Carrasco de encosta, solo arenoso.",NA,"Myrtaceae",NA,"Abaíra",NA,NA,"Label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/868273dc3aac610fbf1ef3b72a83df27.jpg","http://creativecommons.org/licenses/by/4.0/"
"912079164","Myrcia mischophylla Kiaersk.",-12.45,-41.466667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:23.206+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,1994,10,26,"1994-10-26T00:00",299,299,"2024-08-02T01:14:23.206+00:00",FALSE,"K000001490","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Carvalho, A.M.; Amorim, A.M.; Sant'Ana, S.C.; Jardim, J.G.; Souza, G.R.; Cruz, N.B.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"PCD1016","K000001490",NA,"Palmeiras","Pai Inacio.","Herbarium","912079164","http://specimens.kew.org/herbarium/K000001490","K000001490","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,NA,NA,NA,NA,"Campos rupestres. Campos abertos sobre pedras. Solo arenoso com substarto pedregoso.",NA,"Myrtaceae",NA,"Palmeiras",NA,NA,"Label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/5bc40528f6a7c7d80a269be4e3ba33e2.jpg","http://creativecommons.org/licenses/by/4.0/"
"2248068491","Myrcia mischophylla Kiaersk.",-12.45556,-41.47083,"cdc,gass84,gdativ,colmafu,inmafu","98d7a49c-5776-41eb-a928-b6f5174eadd1","838537fc-4aeb-4980-8b58-97fbdcd1d91a",NA,"da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T11:59:27.239+00:00","2024-08-01T11:59:41.741+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1994,10,26,"1994-10-26",299,299,"2024-08-01T11:59:41.741+00:00",FALSE,"urn:catalog:JBRJ:RB:313321","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"A.M.de Carvalho; et all","P.O. Rosa","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","1016","urn:catalog:JBRJ:RB:313321",NA,"Palmeiras","Pai Inácio.","RB","2248068491","urn:catalog:JBRJ:RB:313321","RB00313321","JBRJ","frequencia raro, campos rupestres, campos abertos sobre pedras, solo arenoso, substrato pedregoso","árvore com ca. 7m de altura, folhas simples, discolores com face inferior ferruginea, frutos imaturos verde-ferrugineos",NA,"Myrcia mischophylla Kiaersk.",1080,NA,"2013-05-01T00:00:00","2017-10-19T05:42:03.000+00:00","Caatinga Biome - RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 340669",NA,NA,NA,NA,NA,NA,"Ulises Rodrigo Magdalena","2016","Magdalena et al. (2018) https://doi.org/10.1016/j.apgeog.2018.05.002","Coordenada aferida","Coordenada aferida a partir da informação da ficha de coleta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://rb.jbrj.gov.br/v2/templaterb2.php?colbot=RB&codtestemunho=313321&arquivo=00313321.jpg","http://creativecommons.org/licenses/by/4.0/"
"912294121","Myrcia mischophylla Kiaersk.",-12.45,-41.45,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.325+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,1994,11,22,"1994-11-22T00:00",326,326,"2024-08-02T01:14:35.325+00:00",FALSE,"K000343811","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Melo, E.; Franca, F.; Oliveira, S.; Sena, T.; Souza, E.; Ganeu, W.","Lucas, E.; Murray-Smith, C.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"PCD1251","K000343811",NA,"Lençóis","Morro da Chapadinha. Chapadinha.","Herbarium","912294121","http://specimens.kew.org/herbarium/K000343811","K000343811","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",1000,NA,NA,NA,NA,NA,NA,"Campo rupestre.","Treelet 1.5m., simple leaves. White flowers.","Myrtaceae",NA,"Lençóis",NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f6eb0bb6dd56d3d96e02d4d19617f674.jpg","http://creativecommons.org/licenses/by/4.0/"
