"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","habitat","institutionID","nomenclaturalCode","locality","collectionCode","gbifID","occurrenceID","catalogNumber","verbatimElevation","higherClassification","name","gadm","modified","institutionCode","individualCount","elevation","stateProvince","higherGeography","datasetName","collectionID","identifiedBy","preparations","fieldNotes","fieldNumber","verbatimLocality","elevationAccuracy","references","verbatimEventDate","language","type","occurrenceRemarks","otherCatalogNumbers","coordinateUncertaintyInMeters","island","http...unknown.org.recordID","georeferenceRemarks","taxonID","rights","identificationRemarks","dateIdentified","datasetID","eventID","verbatimIdentification","ownerInstitutionCode","accessRights","identificationID","recordedByIDs.type","recordedByIDs.value","waterBody","county","islandGroup","dynamicProperties","disposition","distanceFromCentroidInMeters","locationRemarks","typeStatus","municipality","georeferencedBy","associatedTaxa","http...unknown.org.recordEnteredBy","georeferenceSources","lifeStage","georeferenceProtocol","identifiedByIDs.type","identifiedByIDs.value","materialSampleID","media_url"
"2516436545","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.16667,116.35,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:57.635+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1976,12,29,"1976-12-29",364,364,"2024-07-18T23:55:57.635+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505096@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Nordin AA; Sundaling D","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Nordin, AA; Sundaling, D SAN 84069","L.2505096@BRAHMS","Near stream.","Naturalis Biodiversity Center","ICN","Sook Plain, Keningau.","Botany","2516436545","https://data.biodiversitydata.nl/naturalis/specimen/L.2505096","L.2505096",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Borneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505096/format/large"
"2516423549","Decaspermum fruticosum J.R.Forst. & G.Forst.",-6.66667,146.58333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.552+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","OCEANIA",1974,4,8,"1974-04-08",98,98,"2024-07-18T23:54:21.552+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505108@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Moi W; Inu N","WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Moi, W; Inu, N NGF 25967","L.2505108@BRAHMS","Swamp grassland mixed with Ilex and Alstonia.","Naturalis Biodiversity Center","ICN","Red Hill Swamp. Lae Subdist. Morobe Dist.","Botany","2516423549","https://data.biodiversitydata.nl/naturalis/specimen/L.2505108","L.2505108","70.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505108/format/large"
"2516386537","Decaspermum fruticosum J.R.Forst. & G.Forst.",0.85,127.66667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.892+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1974,9,21,"1974-09-21",264,264,"2024-07-18T23:55:56.892+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505103@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Vogel EF de","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Vogel, EF de 3026","L.2505103@BRAHMS","Sloping hill side, deep clay soil. Much depleted open young secondary forest 15 m high, with scatered trees to 35 m high, undergrowth rather much.","Naturalis Biodiversity Center","ICN","N. Moluccas, Halmahera. Isthmus of Dodinga.","Botany","2516386537","https://data.biodiversitydata.nl/naturalis/specimen/L.2505103","L.2505103","100.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Moluccas",NA,NA,NA,"Nedi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505103/format/large"
"2516280350","Decaspermum fruticosum J.R.Forst. & G.Forst.",0.81667,127.86667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.552+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1974,9,27,"1974-09-27",270,270,"2024-07-18T23:54:21.552+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505104@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Vogel EF de","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Vogel, EF de 3161","L.2505104@BRAHMS","Very disturbed forest 6 m high, with dense undergrowth of seddges. Dry sloping hill side, fine grey sand with lumps of eroded chhalk.","Naturalis Biodiversity Center","ICN","N. Moluccas, Halmahera, Ekor, Gunung Panjang.","Botany","2516280350","https://data.biodiversitydata.nl/naturalis/specimen/L.2505104","L.2505104","45.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Moluccas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505104/format/large"
"2514450638","Decaspermum fruticosum J.R.Forst. & G.Forst.",0.81667,127.86667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.552+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1974,9,27,"1974-09-27",270,270,"2024-07-18T23:54:21.552+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505106@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Vogel EF de","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Vogel, EF de 3163","L.2505106@BRAHMS","Very disturbed forest 6 m high, with dense undergrowth of sedges. Dry sloping hill side, fine grey sand with lumps of eroded chalk.","Naturalis Biodiversity Center","ICN","N. Moluccas, Halmahera, Ekor, Gunung panjang.","Botany","2514450638","https://data.biodiversitydata.nl/naturalis/specimen/L.2505106","L.2505106","45.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Moluccas",NA,NA,NA,"Nedi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505106/format/large"
"2516425524","Decaspermum fruticosum J.R.Forst. & G.Forst.",8.88333,98.35,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.214+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1972,7,13,"1972-07-13",195,195,"2024-07-18T23:54:19.214+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2504465@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Larsen K; Larsen SS; Nielsen IC; Santisuk T","WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","Larsen, K; Larsen, SS; Nielsen, IC; Santisuk, T 30926","L.2504465@BRAHMS","Evergreen forest.","Naturalis Biodiversity Center","ICN","Thailand, Peninsular: 15 km N of Takuapah.","Botany","2516425524","https://data.biodiversitydata.nl/naturalis/specimen/L.2504465","L.2504465","50.0 - 150.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Peninsular",NA,NA,NA,"Larsen K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2504465/format/large"
"2516415508","Decaspermum fruticosum J.R.Forst. & G.Forst.",15.83333,102.08333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:18.911+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1972,8,14,"1972-08-14",227,227,"2024-07-18T23:54:18.911+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2504470@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Larsen K; Larsen SS; Nielsen IC; Santisuk T","WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","Larsen, K; Larsen, SS; Nielsen, IC; Santisuk, T 31860","L.2504470@BRAHMS","Open deciduous dipterocarp forest.","Naturalis Biodiversity Center","ICN","Thailand, Eastern: 15 km NE of Chaiyaphum.","Botany","2516415508","https://data.biodiversitydata.nl/naturalis/specimen/L.2504470","L.2504470","600.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Eastern",NA,NA,NA,"Larsen K; Larsen SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2504470/format/large"
"2515688187","Decaspermum fruticosum J.R.Forst. & G.Forst.",7.25,-3.01667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:11.910+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","AFRICA",1970,7,25,"1970-07-25",206,206,"2024-07-18T23:55:11.910+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"WAG.1114412@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Leeuwenberg AJM","WGS84","Magnoliopsida","CI","none","none","AFRICA","Côte d’Ivoire","EUROPE","Naturalis Biodiversity Center","Leeuwenberg, AJM 7959","WAG.1114412@BRAHMS","Sandy soil. Cult. Garden Centre Néerlandais.","Naturalis Biodiversity Center","ICN","near Adiopodoumé, 17 km W of Abidjan.","Botany","2515688187","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1114412","WAG.1114412","0.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leeuwenberg AJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1114412/format/large"
"2235904385","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.68,116.37,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:19.984+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1969,3,15,"1969-03-15",74,74,"2024-08-02T12:39:19.984+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/35f2eca05-a3b9-442d-b6b9-0b79c2825722","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"H. P. Nooteboom","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","NORTH_AMERICA",NA,"1280","http://n2t.net/ark:/65665/35f2eca05-a3b9-442d-b6b9-0b79c2825722",NA,"urn:lsid:biocol.org:col:15463",NA,"Tambunan.","US","2235904385","http://n2t.net/ark:/65665/35f2eca05-a3b9-442d-b6b9-0b79c2825722","US 2996441",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2019-02-04T13:08:00.000+00:00","US",1,600,"Sabah","Asia-Tropical, Malaysia, Sabah","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m311e6ae68-13c9-4e5e-b1dd-9fa1fb1ad67e"
"2235925682","Decaspermum fruticosum J.R.Forst. & G.Forst.",4.88,115.75,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:24.045+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1969,3,7,"1969-03-07",66,66,"2024-08-02T12:39:24.045+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/36aee6cb1-46b2-4106-91c0-7eed0b58ea27","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"H. P. Nooteboom","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","NORTH_AMERICA",NA,"1236","http://n2t.net/ark:/65665/36aee6cb1-46b2-4106-91c0-7eed0b58ea27",NA,"urn:lsid:biocol.org:col:15463",NA,"G. Lumaku.","US","2235925682","http://n2t.net/ark:/65665/36aee6cb1-46b2-4106-91c0-7eed0b58ea27","US 2996352",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2019-02-04T13:08:00.000+00:00","US",1,300,"Sabah","Asia-Tropical, Malaysia, Sabah","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m36e252a6c-44a1-4618-aedb-96284f91201d"
"2517093801","Decaspermum fruticosum J.R.Forst. & G.Forst.",-16,145.16667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:43.553+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","OCEANIA",1969,5,23,"1969-05-23",143,143,"2024-07-18T23:54:43.553+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.3931624@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Smith LS","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","Smith, LS 14483","L.3931624@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Flora of Queensland. COOK district. Spur SE of Christy's Pocket, between Bloomfield and McDowall Range.","Botany","2517093801","https://data.biodiversitydata.nl/naturalis/specimen/L.3931624","L.3931624",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3931624/format/large"
"2516276358","Decaspermum fruticosum J.R.Forst. & G.Forst.",14.75,101.5,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.302+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1966,5,24,"1966-05-24",144,144,"2024-07-18T23:54:19.302+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2504471@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Smitinand T","WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","Smitinand, T 10017","L.2504471@BRAHMS","Common in secondary growth.","Naturalis Biodiversity Center","ICN","Thailand, Eastern, Khao Yai National Park.","Botany","2516276358","https://data.biodiversitydata.nl/naturalis/specimen/L.2504471","L.2504471","900.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Eastern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2504471/format/large"
