"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","identificationRemarks","occurrenceRemarks","elevation","institutionKey","recordNumber","habitat","http...unknown.org.recordID","county","rights","ownerInstitutionCode","http...unknown.org.recordEnteredBy","higherClassification","collectionID","networkKeys","locality","individualCount","higherGeography","georeferencedBy","collectionKey","datasetID","dynamicProperties","language","type","taxonRemarks","vernacularName","verbatimElevation","nomenclaturalCode","georeferenceProtocol","georeferenceRemarks","disposition","previousIdentifications","bibliographicCitation","accessRights","georeferenceSources","nomenclaturalStatus","institutionID","fieldNumber","elevationAccuracy","gadm","otherCatalogNumbers","municipality","fieldNotes","identifiedByIDs.type","identifiedByIDs.value","georeferenceVerificationStatus","reproductiveCondition","organismID","locationID","associatedTaxa","eventRemarks","associatedOccurrences","lifeStage","verbatimCoordinateSystem","infraspecificEpithet","preparations","georeferencedDate","typeStatus","locationRemarks","informationWithheld","recordedByIDs.type","recordedByIDs.value","acceptedNameUsage","typifiedName","eventID","footprintSRS","verbatimIdentification","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","projectId","programmeAcronym","media_url","license"
"1424443941","Ugni myricoides (Kunth) O.Berg",0.787222,-66.023889,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:42.323+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","2019-07-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",2012,9,22,"2012-09-22",266,266,"2019-08-01T23:27:30.000+00:00","2024-08-01T12:21:42.323+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:770170","none","none",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","R.C. Forzza; G. Martinelli; D.P. Costa; M.A. Moraes; M.A.Nadruz & M.R. Blind","M.Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:770170",NA,NA,NA,"RB","1424443941","urn:catalog:JBRJ:RB:770170",NA,"RB00770170","JBRJ",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Arbusto, cerca de 1,5 metros de altura, em campo. Flores com cálice vináceo; corola e estames alvos. Frutos verdes.",2000,"48b29504-e1ac-432c-a0d6-f09f46023207","7282",NA,NA,NA,NA,NA,NA,NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97","Trilha da Bacia do Gelo para Serra do Vento. Parque Nacional do Pico da Neblina",NA,NA,NA,"e89ac5d6-77af-4d2a-adef-f54d512af4fa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04.936.616/0001-20",NA,NA,NA,"RB 571459","Santa Isabel do Rio Negro","Mata ciliar com campo arbustivo com grandes populações de Bromeliaceae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/77/1/70/00770170.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1424460921","Ugni myricoides (Kunth) O.Berg",0.789167,-66.021389,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:43.161+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","2019-07-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",2012,9,19,"2012-09-19",263,263,"2019-08-01T23:27:28.000+00:00","2024-08-01T12:21:43.161+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:806074","none","none",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","G. Martinelli; M.A.Moraes, R.Forzza, D.Pinheiro, M.Nadruz, R.Azoury, M.R.Blind","M.Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:806074",NA,NA,NA,"RB","1424460921","urn:catalog:JBRJ:RB:806074",NA,"RB00806074","JBRJ",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"heliófila, em local úmido; folhas verdes discolores; flores com calice verde, corola alva; frutos alvos, quando imaturos avermelhados.",2060,"48b29504-e1ac-432c-a0d6-f09f46023207","17746",NA,NA,NA,NA,NA,NA,NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97","Parque Nacional do Pico da Neblina, base do Pico da Neblina, Bacia do Gelo.",NA,NA,NA,"e89ac5d6-77af-4d2a-adef-f54d512af4fa",NA,"{""project"" : ""Projeto Flora das Montanas da Amazônia""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04.936.616/0001-20",NA,NA,NA,"RB 583590","Santa Isabel do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/80/60/74/00806074.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1424460940","Ugni myricoides (Kunth) O.Berg",0.789167,-66.021389,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:45.942+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","2019-07-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",2012,9,19,"2012-09-19",263,263,"2019-08-01T23:27:35.000+00:00","2024-08-01T12:21:45.942+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:806109","none","none",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","G. Martinelli; M.A.Moraes, R.Forzza, D.Pinheiro, M.Nadruz, R.Azoury, M.R.Blind","M.Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:806109",NA,NA,NA,"RB","1424460940","urn:catalog:JBRJ:RB:806109",NA,"RB00806109","JBRJ",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"arbusto, 1,30m; folhas verdes marcadamente discolores, em solo inundado; frutos imaturos de cor verde-avermelhado com calice persistente de cor verde-avermelhado.",2060,"48b29504-e1ac-432c-a0d6-f09f46023207","17781",NA,NA,NA,NA,NA,NA,NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97","Parque Nacional do Pico da Neblina, base do Pico da Neblina, Bacia do Gelo.",NA,NA,NA,"e89ac5d6-77af-4d2a-adef-f54d512af4fa",NA,"{""project"" : ""Projeto Flora das Montanas da Amazônia""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04.936.616/0001-20",NA,NA,NA,"RB 583625","Santa Isabel do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/80/61/9/00806109.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1258007077","Ugni myricoides (Kunth) O.Berg",6.621945,-75.645278,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:17:03.407+00:00",340,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","2013-01-01T00:00:00",NA,"SOUTH_AMERICA","Antioquia",2012,11,10,"2012-11-10",315,315,"2022-09-03T04:56:00.000+00:00","2024-08-02T20:17:03.407+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:100666081","none","none",TRUE,"Tropicos","Fernando Alzate|Astrid Alvárez|Oswaldo Díaz|et al.","S. Varela (HUA)","WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100666081",NA,NA,NA,"Tropicos","1258007077","urn:catalog:MO:Tropicos:100666081","22102041","100666081","MO",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,3130,"1be3aa67-8f90-4309-92f4-bd55426a8c09","Alzate Guarin 4831",NA,NA,"Belmira",NA,"MOBOT",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"Vereda Río Arriba, sector La Laguna",1,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,"ICNafp",NA,NA,NA,NA,"http://www.tropicos.org/Specimen/100666081",NA,NA,"No opinion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100540000/C7F2D8F1-1DD1-44AA-A3E7-2862BFB429BD.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1258090225","Ugni myricoides (Kunth) O.Berg",5.726111,-75.249444,"cdround,gass84,osiic,colmano,inmafu,diffown","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:32:16.663+00:00","2024-08-02T19:58:09.225+00:00",102,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","2009-01-01T00:00:00",NA,"SOUTH_AMERICA","Antioquia",2009,10,16,"2009-10-16",289,289,"2022-09-03T04:56:00.000+00:00","2024-08-02T19:58:09.225+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:100759668","none","none",FALSE,"Tropicos","Fernando Alzate|Astrid Alvárez|Juan Pablo Naranjo|et al.","O. Diaz (HUA)","WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100759668",NA,NA,NA,"Tropicos","1258090225","urn:catalog:MO:Tropicos:100759668","22102041","100759668","HUA",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,3370,"ef5144dd-5586-4d54-819c-8e1b86c51834","Alzate Guarin 3353",NA,NA,"Sonsón",NA,"MOBOT",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"Vereda La Paloma, Páramo de Sonsón, Cerro de Las Palomas.",1,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,"ICNafp",NA,NA,NA,NA,"http://www.tropicos.org/Specimen/100759668",NA,NA,"No opinion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100540000/E785BE43-1F7C-419D-BF86-B7A8FCD3D08C.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270559471","Ugni myricoides (Kunth) O.Berg",-3.897222,-78.480278,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.233+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","2011-01-01T00:00:00",NA,"SOUTH_AMERICA","Zamora Chinchipe",2008,3,15,"2008-03-15",75,75,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.233+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101710",FALSE,"3101710","none","none",TRUE,NA,"David Neill; W. Quizhpe","L. R. Landrum","WGS84","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"3101710",NA,NA,NA,"Plants","2270559471","a295b170-aa56-4fd8-bce2-9002df361434","48282","ASU0060699","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Subshrub 50 cm tall. Flexible-stemmed. Calyx green. Corolla white, globose. Fruit white, subglobose, with persistent calyx at apex of fruit.",2420,"530c45d0-e0f7-401d-b3f6-34f58482c485","16131","Nearly level sandstone plateau with low scrub vegetation; charred stems and regrowth indicate that area was burned about 15 years previously.","a295b170-aa56-4fd8-bce2-9002df361434",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"alorozco","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Yantzaza. Cordillera del Condor. Machinaza plateau summit area. Adjacent to obelisk-shaped border marker, at end of trail from upper Paquisha military post, precisely at Ecuador-Peru border.",NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"274957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0060/ASU0060699_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270559751","Ugni myricoides (Kunth) O.Berg",17.32183,-96.40358,"cdc,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.033+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","2008-01-01T00:00:00",10000,"NORTH_AMERICA","Oaxaca",2007,2,1,"2007-02-01",32,32,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.033+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3076079",FALSE,"3076079","none","none",TRUE,NA,"Yazmin Rojas Zarate; Gonzalo Juarez Garcia, Maria Luisa Lopez Martinez, Rocio Ramirez, Laura Jimenez, Miguel Zambrano","R. Torres C.","WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"3076079",NA,NA,NA,"Plants","2270559751","e2a39671-bce8-4dd6-8613-e0aa30d0a3fd","48282","ASU0018639","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Arbusto 1 m; fr. rojos, negros al madurar.",2745,"530c45d0-e0f7-401d-b3f6-34f58482c485","30","Bosque de Pinus-Quercus.","e2a39671-bce8-4dd6-8613-e0aa30d0a3fd",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Katie 2012_03_02","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Sierra Norte. Mpio. de Capulalpam de Mendez. Sendero rumbo al Manantial (nacimiento del Rio Los Molinos).",NA,NA,"Velia","0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2013-04-02",NA,NA,NA,NA,NA,"274689",NA,NA,NA,NA,"reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0018/ASU0018639_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270559579","Ugni myricoides (Kunth) O.Berg",-3.817222,-78.955833,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.164+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Zamora-Chinchipe",2006,6,10,"2006-06-10",161,161,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.164+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101080",FALSE,"3101080","none","none",TRUE,NA,"A. Wisum et al.",NA,"WGS84","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"3101080",NA,NA,NA,"Plants","2270559579","dad8e3bb-746c-4800-8986-5118fc1e8f15","48282","ASU0018671","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,2900,"530c45d0-e0f7-401d-b3f6-34f58482c485","541","bosque muy denso y bajo","dad8e3bb-746c-4800-8986-5118fc1e8f15","Yacuambi","http://creativecommons.org/licenses/by-nc/3.0/",NA,"Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Centro Shuar kiim, Reserva Tiwi Nunka, en cumbre de la Cordillera Chiichim Naint",NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0018/ASU0018671_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"3763051749","Ugni myricoides (Kunth) O.Berg",10.13328,-84.10597,"cdc,gass84,inmafu","85714c48-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","60454014-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","DE","BIOCASE","2023-12-05T09:13:43.838+00:00","2024-01-25T10:15:03.182+00:00",271,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,2005,11,10,"2005-11-10",314,314,NA,"2024-01-25T10:15:03.182+00:00","https://herbarium.bgbm.org/object/B101148689",FALSE,"https://herbarium.bgbm.org/object/B101148689","none","none",TRUE,NA,"Acosta,L. & Blanco,J.","L. Acosta","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"https://herbarium.bgbm.org/object/B101148689",NA,NA,NA,"Herbarium Berolinense","3763051749","https://herbarium.bgbm.org/object/B101148689",NA,"B 10 1148689","B",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,2856,"4cf93dd2-06c8-4f49-89bc-a5d0805c6747","3799",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655,3aee7756-565e-4dc5-b22c-f997fbd7105c","Costa Rica: Heredia: Varablanca. P. N . Braulio Carrillo. Estación Barva. Colecta alrededor de la Laguna Barva. Arbusto de 3 m. Frutos morados. Escaso. lifestage: fruiting. Alt.: 2856 m.2005-11-10, Leg.: Acosta,L. & Blanco,J. 3799.",NA,NA,NA,"fceacd29-9f6c-4c9c-a4bc-67795f9cb972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.bgbm.org/images/internal/HerbarThumbs/B101148689_1700","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"3763053753","Ugni myricoides (Kunth) O.Berg",9.97942,-83.84303,"cdc,gass84,inmafu","85714c48-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","60454014-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","DE","BIOCASE","2023-12-05T09:13:43.838+00:00","2024-01-25T10:15:03.673+00:00",271,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,2005,11,22,"2005-11-22",326,326,NA,"2024-01-25T10:15:03.673+00:00","https://herbarium.bgbm.org/object/B101148692",FALSE,"https://herbarium.bgbm.org/object/B101148692","none","none",TRUE,NA,"Acosta,L., Diego Vargas,L. & Villalobos,G.","L. Acosta","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"https://herbarium.bgbm.org/object/B101148692",NA,NA,NA,"Herbarium Berolinense","3763053753","https://herbarium.bgbm.org/object/B101148692",NA,"B 10 1148692","B",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,3404,"4cf93dd2-06c8-4f49-89bc-a5d0805c6747","3830",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655,3aee7756-565e-4dc5-b22c-f997fbd7105c","Costa Rica: Oreamuno: Santa Rosa. P. N. Volcán Irazú. Faldas de las Torres Este. Acompaña Tomas Newton. Arbusto de 1.2 m. Frutos morado oscuro. Flores blanco-rosado. Escaso. lifestage: fruiting. Alt.: 3400 m.2005-11-22, Leg.: Acosta,L., Diego Vargas,L. & Villalobos,G. 3830.",NA,NA,NA,"fceacd29-9f6c-4c9c-a4bc-67795f9cb972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://herbarium.bgbm.org/data/iiif/B101148692/manifest.json","http://creativecommons.org/licenses/by-nc-sa/3.0/"
