"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordNumber","http...unknown.org.taxonRankID","dynamicProperties","identificationVerificationStatus","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","establishmentMeans","institutionKey","collectionKey","otherCatalogNumbers","preparations","habitat","nomenclaturalCode","verbatimCoordinateSystem","locality","county","type","disposition","verbatimElevation","higherClassification","verbatimTaxonRank","reproductiveCondition","elevation","higherGeography","georeferenceProtocol","eventRemarks","networkKeys","institutionID","verbatimSRS","gadm","identificationRemarks","media_url","license"
"2418517401","Pilidiostigma tropicum L.S.Sm.",-17.273465,145.576104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:38.015+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1975,12,16,"1975-12-16",350,350,"2021-07-17T16:33:51.000+00:00","2024-06-19T04:58:38.015+00:00",NA,FALSE,"3375319c-14c1-41c4-9e35-0565a6d942af","none","none",TRUE,NA,"Irvine, A.K.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3375319c-14c1-41c4-9e35-0565a6d942af",NA,NA,NA,"Herbrecs","2418517401","3375319c-14c1-41c4-9e35-0565a6d942af",NA,"BRI AQ0223659","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"1707","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet|Spirit",NA,"ICN",NA,"SFR 452.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Fruit",720,"Australia, Queensland, Cook","Hrb Convert","Rain forest.  Tree 10m x 15cm d.b.h.  Fruit green, two thirds mature.  Fruit in F.A.A.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=75c4dbae-f6fa-4107-96c5-c08a2260de9e","http://creativecommons.org/licenses/by/4.0/"
"2514425910","Pilidiostigma tropicum L.S.Sm.",-17.26667,145.56667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.212+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1975,12,16,"1975-12-16",350,350,NA,"2024-07-18T23:54:19.212+00:00",NA,FALSE,"L.2518657@BRAHMS","none","none",TRUE,NA,"Irvine AK",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518657@BRAHMS",NA,NA,NA,"Botany","2514425910","https://data.biodiversitydata.nl/naturalis/specimen/L.2518657",NA,"L.2518657",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Irvine, AK 1707",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"S.F.R. 452.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518657/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418678760","Pilidiostigma tropicum L.S.Sm.",-17.256798,145.676104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:53.060+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1973,3,13,"1973-03-13",72,72,"2021-07-17T16:35:05.000+00:00","2024-06-19T04:58:53.060+00:00",NA,FALSE,"780a69bf-9d00-47e5-a4e3-2002a778e774","none","none",TRUE,NA,"Irvine, A.K.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"780a69bf-9d00-47e5-a4e3-2002a778e774",NA,NA,NA,"Herbrecs","2418678760","780a69bf-9d00-47e5-a4e3-2002a778e774",NA,"BRI AQ0170360","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"780","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"Gillies Hwy, SFR 700.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,NA,800,"Australia, Queensland, Cook","Hrb Convert","Rain forest.  Tree 16m x 25cm d.b.h.  Bark brown, flaky.  Subrhitidome cream.  Outer blaze cream, fibrous.  Inner blaze yellow, fibrous.  Blaze turns yellowish on exposure.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=571389ff-a58d-4e31-b82d-252706cf9683","http://creativecommons.org/licenses/by/4.0/"
"2418427522","Pilidiostigma tropicum L.S.Sm.",-17.415131,145.584437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:22.457+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,25000,"OCEANIA","Queensland",1973,11,20,"1973-11-20",324,324,"2021-07-17T16:33:47.000+00:00","2024-06-19T04:58:22.457+00:00",NA,FALSE,"0df02260-3e79-4a21-9bd6-09535bed8db9","none","none",TRUE,NA,"Hartley, T.|Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"0df02260-3e79-4a21-9bd6-09535bed8db9",NA,NA,NA,"Herbrecs","2418427522","0df02260-3e79-4a21-9bd6-09535bed8db9",NA,"BRI AQ0085475","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"14086","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"Upper Barron district ca 10 miles SE of Atherton, Atherton Tableland.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Buds",NA,"Australia, Queensland, Cook","Hrb Convert","Bushy tree ca 3m tall at margin of rainforest.  Leaves dark green above, yellow-green below; twigs and petioles reddish; petals cream.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c1137a7c-f8e2-4886-b676-9f898e00bc95","http://creativecommons.org/licenses/by/4.0/"
"2516440730","Pilidiostigma tropicum L.S.Sm.",-17.41667,145.5,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.885+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1973,11,20,"1973-11-20",324,324,NA,"2024-07-18T23:55:56.885+00:00",NA,FALSE,"L.2518659@BRAHMS","none","none",TRUE,NA,"Hyland B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518659@BRAHMS",NA,NA,NA,"Botany","2516440730","https://data.biodiversitydata.nl/naturalis/specimen/L.2518659",NA,"L.2518659",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Hyland, B 7109",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"Upper Barron.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518659/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418584910","Pilidiostigma tropicum L.S.Sm.",-17.756797,145.559441,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:45.427+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1972,8,16,"1972-08-16",229,229,"2021-07-17T16:33:47.000+00:00","2024-06-19T04:58:45.427+00:00",NA,FALSE,"501a2664-8f8c-446c-a4f0-e5471d3e2107","none","none",TRUE,NA,"Stocker, G.C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"501a2664-8f8c-446c-a4f0-e5471d3e2107",NA,NA,NA,"Herbrecs","2418584910","501a2664-8f8c-446c-a4f0-e5471d3e2107",NA,"BRI AQ0044716","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"911","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"SFR 251 Tableland LA.","North Kennedy","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,NA,760,"Australia, Queensland, North Kennedy","Hrb Convert","Rain forest.  Small tree 20m high 30cm d.b.h.  Bark tessellated, flaky fissured.  Buds developing.  Sub-rhytidome layer brown.  Outer brown granular inner yellow fibrous.  Odour in blaze.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5f7c01c0-789e-4f4f-bf51-544fd11f40de","http://creativecommons.org/licenses/by/4.0/"
"2514450852","Pilidiostigma tropicum L.S.Sm.",-17.75,145.55,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.243+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1972,8,16,"1972-08-16",229,229,NA,"2024-07-18T23:54:19.243+00:00",NA,FALSE,"L.2518661@BRAHMS","none","none",TRUE,NA,"Stocker GC",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518661@BRAHMS",NA,NA,NA,"Botany","2514450852","https://data.biodiversitydata.nl/naturalis/specimen/L.2518661",NA,"L.2518661",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Stocker, GC 911",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"Tableland L.A. SFR251.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518661/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418676649","Pilidiostigma tropicum L.S.Sm.",-17.373465,145.592771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:53.562+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1972,12,9,"1972-12-09",344,344,"2021-07-17T16:33:50.000+00:00","2024-06-19T04:58:53.562+00:00",NA,FALSE,"778d396e-4092-41fa-be0e-4bb28c52f41e","none","none",TRUE,NA,"Stocker, G.C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"778d396e-4092-41fa-be0e-4bb28c52f41e",NA,NA,NA,"Herbrecs","2418676649","778d396e-4092-41fa-be0e-4bb28c52f41e",NA,"BRI AQ0116667","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"963","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"Portion 92 Parish of Malanda.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Fruit",850,"Australia, Queensland, Cook","Hrb Convert","Farmland with rainforest remnants.  Small tree 6m high smoothish bark.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c81588fb-d92e-4081-a665-4374a32864b4","http://creativecommons.org/licenses/by/4.0/"
"2418487331","Pilidiostigma tropicum L.S.Sm.",-17.456798,145.709437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:36.488+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1971,6,16,"1971-06-16",167,167,"2021-07-17T16:33:38.000+00:00","2024-06-19T04:58:36.488+00:00",NA,FALSE,"268363b5-ef84-4b19-b5ef-d9b2bfa9667b","none","none",TRUE,NA,"Dockrill, A.W.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"268363b5-ef84-4b19-b5ef-d9b2bfa9667b",NA,NA,NA,"Herbrecs","2418487331","268363b5-ef84-4b19-b5ef-d9b2bfa9667b",NA,"BRI AQ0044733","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"121","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"SFR 755, Nth Johnston LA.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,NA,520,"Australia, Queensland, Cook","Hrb Convert","Rain forest.  Tree 25m high, d.b.h. 40cm.  Bark flaky, with the dead bark layered; outer blaze greenish brown; inner blaze cream; the texture of both layers of blaze is peculiar, being neither granular nor fibrous.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8781e0d8-ed0d-415c-87b9-292f9ef690b2","http://creativecommons.org/licenses/by/4.0/"
"2516453768","Pilidiostigma tropicum L.S.Sm.",-17.45,145.7,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.244+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1971,6,16,"1971-06-16",167,167,NA,"2024-07-18T23:54:19.244+00:00",NA,FALSE,"L.2518663@BRAHMS","none","none",TRUE,NA,"Dockrill AW",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518663@BRAHMS",NA,NA,NA,"Botany","2516453768","https://data.biodiversitydata.nl/naturalis/specimen/L.2518663",NA,"L.2518663",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Dockrill, AW 121",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"S.F.R. 755, Nth. Johnston L.A.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518663/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418765044","Pilidiostigma tropicum L.S.Sm.",-17.323465,145.509437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:03.407+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1964,10,1,"1964-10-01",275,275,"2021-07-17T16:33:41.000+00:00","2024-06-19T04:59:03.407+00:00",NA,FALSE,"9ceca3e3-2b3a-4d92-af49-9132e93f0125","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"9ceca3e3-2b3a-4d92-af49-9132e93f0125",NA,NA,NA,"Herbrecs","2418765044","9ceca3e3-2b3a-4d92-af49-9132e93f0125",NA,"BRI AQ0044723","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"3535","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"Forest Reserve 191 Wongabel ca 8 miles SE of Atherton.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Flowers and buds",NA,"Australia, Queensland, Cook","Hrb Convert",NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9bc3858f-b179-44b8-86b0-71ff4613c050","http://creativecommons.org/licenses/by/4.0/"
"2418684497","Pilidiostigma tropicum L.S.Sm.",-17.323465,145.509437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:54.005+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1964,11,1,"1964-11-01",306,306,"2021-07-17T16:34:55.000+00:00","2024-06-19T04:58:54.005+00:00",NA,FALSE,"7a552cc9-177f-454e-92bd-563de50d7705","none","none",FALSE,NA,"Martin, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"7a552cc9-177f-454e-92bd-563de50d7705",NA,NA,NA,"Herbrecs","2418684497","7a552cc9-177f-454e-92bd-563de50d7705",NA,"BRI AQ0044724","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"s.n.","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"Forest Reserve 191 Wongabel, ca 4 miles S Atherton.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,NA,NA,"Australia, Queensland, Cook","Hrb Convert",NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=595e95c4-97fb-4a20-9b79-975825d836cb","http://creativecommons.org/licenses/by/4.0/"
